"kommunenummer","iKomNr","KomNavn","iKomNr2023","txtFylke","intercept","slope","ImpAreaKm2_2000","ImpAreaKm2_2001","ImpAreaKm2_2002","ImpAreaKm2_2003","ImpAreaKm2_2004","ImpAreaKm2_2005","ImpAreaKm2_2006","ImpAreaKm2_2007","ImpAreaKm2_2008","ImpAreaKm2_2009","ImpAreaKm2_2010","ImpAreaKm2_2011","ImpAreaKm2_2012","ImpAreaKm2_2013","ImpAreaKm2_2014","ImpAreaKm2_2015","ImpAreaKm2_2016","ImpAreaKm2_2017","ImpAreaKm2_2018","ImpAreaKm2_2019","ImpAreaKm2_2020","ImpAreaKm2_2021","ImpAreaKm2_2022","km2_2023","km2_2024","km2_2025","km2_2026","km2_2027","km2_2028","km2_2029","km2_2030","km2_2031","km2_2032","km2_2033","km2_2034","km2_2035","km2_2036","km2_2037","km2_2038","km2_2039","km2_2040","km2_2041","km2_2042","km2_2043","km2_2044","km2_2045","km2_2046","km2_2047","km2_2048","km2_2049","km2_2050","SHAPE_Length","SHAPE_Area","intercept2","slope2","km2_2000","km2_2001","km2_2002","km2_2003","km2_2004","km2_2005","km2_2006","km2_2007","km2_2008","km2_2009","km2_2010","km2_2011","km2_2012","km2_2013","km2_2014","km2_2015","km2_2016","km2_2017","km2_2018","km2_2019","km2_2020","km2_2021","km2_2022"
"3324",3324,"Gol",3041,"30",-6005.14624505929,3.99209486166008,1.6461,1.6047,1.845,1.9467,1.9314,1.8549,1.7361,1.7955,1.9107,1.8972,1.8963,1.8954,1.728,1.7181,1.7937,1.6812,1.8468,1.7802,1.7676,1.8594,1.8603,1.9521,1.9278,1.86377549407115,1.86736837944664,1.87096126482213,1.87455415019763,1.87814703557312,1.88173992094862,1.88533280632411,1.88892569169961,1.8925185770751,1.89611146245059,1.89970434782609,1.90329723320158,1.90689011857708,1.91048300395257,1.91407588932806,1.91766877470356,1.92126166007905,1.92485454545455,1.92844743083004,1.93204031620553,1.93563320158103,1.93922608695652,1.94281897233202,1.94641185770751,1.950004743083,1.9535976284585,1.95719051383399,1.96078339920949,107664.261827654,533473500.232107,-5.40463162055313,0.00359288537549396,1.78113913043478,1.78473201581028,1.78832490118577,1.79191778656127,1.79551067193676,1.79910355731225,1.80269644268775,1.80628932806324,1.80988221343874,1.81347509881423,1.81706798418972,1.82066086956522,1.82425375494071,1.8278466403162,1.8314395256917,1.83503241106719,1.83862529644269,1.84221818181818,1.84581106719367,1.84940395256917,1.85299683794466,1.85658972332016,1.86018260869565
"1825",1825,"Grane",1825,"18",34697.6096837945,-16.7658102766798,0.7461,1.4274,1.5417,1.3806,0.8901,0.6939,0.7956,0.8397,0.8091,0.7623,0.8856,0.9207,0.6498,0.6939,0.6471,0.6651,0.7272,0.8667,0.9351,0.9252,0.81,0.774,0.9315,0.70233794466403,0.687248715415024,0.672159486166012,0.657070256917,0.641981027667988,0.626891798418976,0.611802569169964,0.596713339920952,0.581624110671941,0.566534881422928,0.551445652173917,0.536356422924904,0.521267193675892,0.50617796442688,0.491088735177868,0.475999505928857,0.460910276679845,0.445821047430833,0.430731818181821,0.415642588932809,0.400553359683797,0.385464130434785,0.370374901185773,0.355285671936761,0.340196442687749,0.325107213438737,0.310017984189725,0.294928754940713,254907.182398749,2002774484.66145,31.2278487154161,-0.0150892292490124,1.04939021739132,1.03430098814231,1.0192117588933,1.00412252964428,0.98903330039527,0.973944071146256,0.958854841897246,0.943765612648232,0.928676383399221,0.913587154150207,0.898497924901196,0.883408695652182,0.868319466403172,0.853230237154158,0.838141007905147,0.823051778656133,0.807962549407119,0.792873320158108,0.777784090909094,0.762694861660083,0.747605632411069,0.732516403162059,0.717427173913045
"4627",4627,"Askøy",4627,"46",-207391.048418972,108.611660079051,8.5428,8.7966,9.1161,9.0162,9.1971,9.3069,9.405,9.5247,9.9225,9.7236,10.179,9.8901,9.9765,10.4211,10.5867,10.5048,10.1808,10.5012,10.7415,10.6398,10.6524,10.6848,10.7487,11.0973059288537,11.1950564229249,11.292806916996,11.3905574110672,11.4883079051383,11.5860583992095,11.6838088932806,11.7815593873518,11.8793098814229,11.9770603754941,12.0748108695652,12.1725613636364,12.2703118577075,12.3680623517787,12.4658128458498,12.5635633399209,12.6613138339921,12.7590643280632,12.8568148221344,12.9545653162055,13.0523158102767,13.1500663043478,13.247816798419,13.3455672924901,13.4433177865613,13.5410682806324,13.6388187747035,13.7365692687747,355196.359342067,101746316.451,-186.651943577077,0.0977504940711471,8.84904456521735,8.94679505928849,9.04454555335963,9.14229604743079,9.24004654150193,9.33779703557309,9.43554752964423,9.53329802371536,9.63104851778652,9.72879901185766,9.82654950592882,9.92429999999996,10.0220504940711,10.1198009881423,10.2175514822134,10.3153019762846,10.4130524703557,10.5108029644268,10.608553458498,10.7063039525691,10.8040544466403,10.9018049407114,10.9995554347826
"4222",4222,"Bykle",4222,"42",-22351.9081027668,12.2144268774704,1.8027,1.8108,1.8783,1.8225,1.8036,1.9224,1.8459,1.9818,2.0466,2.1465,2.2707,2.1942,1.9422,2.1429,2.0115,1.9179,1.9143,2.0313,2.0421,1.9917,2.0259,2.0979,2.1303,2.12208972332016,2.13308270750988,2.14407569169961,2.15506867588933,2.16606166007905,2.17705464426878,2.1880476284585,2.19904061264822,2.21003359683795,2.22102658102767,2.23201956521739,2.24301254940712,2.25400553359684,2.26499851778656,2.27599150197629,2.28698448616601,2.29797747035573,2.30897045454546,2.31996343873518,2.3309564229249,2.34194940711463,2.35294239130435,2.36393537549407,2.3749283596838,2.38592134387352,2.39691432806324,2.40790731225297,2.41890029644269,201418.645317529,1472955950.65637,-20.1167172924902,0.0109929841897234,1.86925108695652,1.88024407114624,1.89123705533596,1.90223003952569,1.91322302371541,1.92421600790513,1.93520899209486,1.94620197628458,1.9571949604743,1.96818794466403,1.97918092885375,1.99017391304347,2.0011668972332,2.01215988142292,2.02315286561264,2.03414584980237,2.04513883399209,2.05613181818181,2.06712480237154,2.07811778656126,2.08911077075098,2.10010375494071,2.11109673913043
"4024",4024,"Hjartdal",3819,"38",-11082.6758893281,5.81422924901186,0.5049,0.5085,0.4887,0.5067,0.4968,0.5193,0.5202,0.5418,0.5634,0.5571,0.5409,0.5202,0.5148,0.5229,0.5265,0.5805,0.5868,0.6066,0.6318,0.6084,0.5859,0.5832,0.6057,0.611558893280632,0.616791699604742,0.622024505928853,0.627257312252964,0.632490118577075,0.637722924901184,0.642955731225295,0.648188537549406,0.653421343873516,0.658654150197627,0.663886956521738,0.669119762845849,0.67435256916996,0.67958537549407,0.684818181818181,0.690050988142292,0.695283794466403,0.700516600790513,0.705749407114624,0.710982213438733,0.716215019762844,0.721447826086955,0.726680632411066,0.731913438735177,0.737146245059287,0.742379051383398,0.747611857707509,0.75284466403162,137051.964319134,793412404.977099,-9.9744083003954,0.00523280632411074,0.491204347826084,0.496437154150195,0.501669960474306,0.506902766798417,0.512135573122528,0.517368379446639,0.52260118577075,0.527833992094861,0.53306679841897,0.538299604743081,0.543532411067192,0.548765217391303,0.553998023715414,0.559230830039525,0.564463636363636,0.569696442687746,0.574929249011857,0.580162055335967,0.585394861660077,0.590627667984188,0.595860474308299,0.60109328063241,0.606326086956521
"3310",3310,"Hole",3038,"30",-60730.2193675889,31.4446640316205,1.9602,1.9143,2.1375,2.1384,2.0547,1.9197,2.0268,2.1609,2.1384,2.2599,2.0484,2.1852,2.25,2.3733,2.4813,2.4381,2.4228,2.5029,2.5596,2.3805,2.4336,2.5731,2.4939,2.5941023715415,2.62240256916996,2.65070276679842,2.67900296442687,2.70730316205534,2.7356033596838,2.76390355731225,2.79220375494071,2.82050395256917,2.84880415019763,2.87710434782608,2.90540454545454,2.93370474308301,2.96200494071146,2.99030513833992,3.01860533596838,3.04690553359684,3.07520573122529,3.10350592885375,3.13180612648222,3.16010632411067,3.18840652173913,3.21670671936759,3.24500691699605,3.2733071146245,3.30160731225296,3.32990750988143,3.35820770750988,71853.2206983834,192853992.574736,-54.6571974308308,0.0283001976284589,1.94319782608695,1.97149802371541,1.99979822134387,2.02809841897233,2.05639861660079,2.08469881422924,2.1129990118577,2.14129920948616,2.16959940711462,2.19789960474308,2.22619980237154,2.2545,2.28280019762845,2.31110039525691,2.33940059288538,2.36770079051384,2.39600098814229,2.42430118577075,2.45260138339921,2.48090158102767,2.50920177865613,2.53750197628459,2.56580217391304
"1580",1580,"Haram",1507,"15",-32641.4436758893,17.2835968379447,1.6695,1.7361,1.917,1.8612,1.8846,1.8279,1.7442,1.8315,1.8162,1.8486,1.827,1.8666,1.8135,1.9431,1.9359,1.9809,1.9125,2.0106,2.0016,2.0043,2.1168,2.1024,2.1465,2.09094545454546,2.10650069169961,2.12205592885375,2.1376111660079,2.15316640316205,2.1687216403162,2.18427687747035,2.19983211462451,2.21538735177866,2.23094258893281,2.24649782608696,2.26205306324111,2.27760830039526,2.29316353754941,2.30871877470356,2.32427401185771,2.33982924901186,2.35538448616601,2.37093972332016,2.38649496047431,2.40205019762846,2.41760543478261,2.43316067193676,2.44871590909091,2.46427114624506,2.47982638339921,2.49538162055336,2.51093685770751,374845.338392623,262183134.820901,-29.3772993083006,0.0155552371541503,1.733175,1.74873023715415,1.76428547430829,1.77984071146245,1.7953959486166,1.81095118577075,1.8265064229249,1.84206166007905,1.8576168972332,1.87317213438735,1.8887273715415,1.90428260869565,1.9198378458498,1.93539308300395,1.9509483201581,1.96650355731225,1.9820587944664,1.99761403162055,2.0131692687747,2.02872450592885,2.044279743083,2.05983498023715,2.0753902173913
"4641",4641,"Aurland",4641,"46",-108472.609683794,58.7223320158103,5.5809,6.7662,7.8966,9.3654,9.09,9.6183,8.9766,8.9361,8.2179,8.4447,9.1485,9.9189,8.3727,9.4959,9.0198,8.6652,8.3349,9.2178,9.018,9.0225,8.8443,8.3385,8.8029,9.29040118577074,9.34325128458498,9.39610138339921,9.44895148221344,9.50180158102766,9.55465167984189,9.60750177865612,9.66035187747035,9.71320197628459,9.76605207509881,9.81890217391304,9.87175227272727,9.9246023715415,9.97745247035572,10.03030256917,10.0831526679842,10.1360027667984,10.1888528656126,10.2417029644269,10.2945530632411,10.3474031620553,10.4002532608696,10.4531033596838,10.505953458498,10.5588035573123,10.6116536561265,10.6645037549407,10.7173538537549,292358.859470406,1472906857.50259,-97.6253487154107,0.0528500988142271,8.0748489130435,8.12769901185771,8.18054911067195,8.23339920948617,8.2862493083004,8.33909940711463,8.39194950592885,8.44479960474308,8.49764970355731,8.55049980237153,8.60334990118577,8.65619999999998,8.70905009881422,8.76190019762845,8.81475029644267,8.8676003952569,8.92045049407112,8.97330059288535,9.02615069169958,9.0790007905138,9.13185088932804,9.18470098814225,9.23755108695649
"3911",3911,"Færder",3811,"38",-301851.449604743,157.356719367589,11.7369,11.2887,11.5857,11.709,12.339,12.357,12.7719,12.7719,12.7395,13.059,12.9051,13.0086,13.1715,13.8762,13.7943,13.725,13.6089,13.9572,14.2164,13.9122,14.0751,14.6286,14.8356,14.8330743083004,14.9746953557312,15.1163164031621,15.2579374505929,15.3995584980237,15.5411795454545,15.6828005928854,15.8244216403162,15.966042687747,16.1076637351779,16.2492847826087,16.3909058300395,16.5325268774704,16.6741479249012,16.815768972332,16.9573900197628,17.0990110671937,17.2406321146245,17.3822531620553,17.5238742094862,17.665495256917,17.8071163043478,17.9487373517786,18.0903583992095,18.2319794466403,18.3736004940711,18.515221541502,18.6568425889328,537113.208377892,100041334.66641,-271.666304644273,0.141621047430832,11.5757902173912,11.717411264822,11.8590323122529,12.0006533596837,12.1422744071145,12.2838954545454,12.4255165019762,12.567137549407,12.7087585968379,12.8503796442687,12.9920006916995,13.1336217391303,13.2752427865612,13.416863833992,13.5584848814228,13.7001059288537,13.8417269762845,13.9833480237153,14.1249690711462,14.266590118577,14.4082111660078,14.5498322134387,14.6914532608695
"4202",4202,"Grimstad",4202,"42",-333669.966403162,171.353754940711,7.8228,8.0082,8.2854,8.6076,8.8524,8.8875,9.0306,9.045,9.2259,9.9684,9.9972,9.8694,10.0521,10.4895,10.5435,10.5813,10.8099,10.8612,11.0529,11.2122,11.1267,10.9557,10.809,11.6808118577075,11.8350302371542,11.9892486166008,12.1434669960474,12.2976853754941,12.4519037549407,12.6061221343874,12.760340513834,12.9145588932807,13.0687772727273,13.2229956521739,13.3772140316206,13.5314324110672,13.6856507905139,13.8398691699605,13.9940875494071,14.1483059288537,14.3025243083004,14.4567426877471,14.6109610671937,14.7651794466403,14.919397826087,15.0736162055336,15.2278345849803,15.3820529644269,15.5362713438735,15.6904897233202,15.8447081027668,359976.172518789,304424246.518067,-300.302969762849,0.154218379446642,8.13378913043471,8.28800750988137,8.44222588932797,8.59644426877463,8.75066264822129,8.9048810276679,9.05909940711456,9.21331778656122,9.36753616600782,9.52175454545448,9.67597292490115,9.83019130434775,9.98440968379441,10.1386280632411,10.2928464426877,10.4470648221343,10.601283201581,10.7555015810276,10.9097199604743,11.0639383399209,11.2181567193675,11.3723750988142,11.5265934782608
"1108",1108,"Sandnes",1108,"11",-561267.266798419,290.46442687747,17.1621,17.4186,17.9613,18.3051,18.0477,18.4635,19.4364,19.7163,20.4372,20.6325,21.2409,20.952,21.2832,21.4155,21.627,21.8376,22.5729,22.4532,22.644,22.5873,22.1895,22.4928,22.257,23.7080418972332,23.9694598814229,24.2308778656128,24.4922958498024,24.7537138339922,25.0151318181818,25.2765498023717,25.5379677865613,25.799385770751,26.0608037549407,26.3222217391304,26.5836397233202,26.8450577075099,27.1064756916996,27.3678936758893,27.6293116600791,27.8907296442688,28.1521476284585,28.4135656126482,28.674983596838,28.9364015810277,29.1978195652174,29.4592375494071,29.7206555335969,29.9820735177866,30.2434915019763,30.504909486166,30.7663274703557,387141.112141539,1046133867.3174,-505.140540118582,0.261417984189726,17.6954282608694,17.9568462450592,18.2182642292489,18.4796822134387,18.7411001976284,19.0025181818181,19.2639361660079,19.5253541501976,19.7867721343873,20.0481901185771,20.3096081027668,20.5710260869565,20.8324440711463,21.0938620553359,21.3552800395256,21.6166980237153,21.8781160079051,22.1395339920948,22.4009519762845,22.6623699604743,22.923787944664,23.1852059288537,23.4466239130435
"1506",1506,"Molde",1506,"15",-37564.587944664,23.4397233201581,7.776,8.0676,8.3979,8.6427,8.5356,8.5059,8.451,8.6166,8.5356,8.8335,9.2196,9.2385,8.7543,8.8686,8.7246,8.433,8.2359,8.6616,8.7246,8.8551,8.6931,8.6328,8.7507,8.86857509881423,8.88967084980237,8.91076660079051,8.93186235177865,8.9529581027668,8.97405385375494,8.99514960474308,9.01624535573122,9.03734110671937,9.05843685770751,9.07953260869565,9.10062835968379,9.12172411067193,9.14281986166008,9.16391561264822,9.18501136363636,9.2061071146245,9.22720286561265,9.24829861660079,9.26939436758893,9.29049011857707,9.31158586956522,9.33268162055336,9.3537773715415,9.37487312252964,9.39596887351778,9.41706462450593,9.43816037549407,745925.398525979,1507044971.86067,-33.8081291501966,0.0210957509881418,8.38337282608696,8.4044685770751,8.42556432806325,8.44666007905138,8.46775583003953,8.48885158102767,8.50994733201581,8.53104308300395,8.5521388339921,8.57323458498023,8.59433033596838,8.61542608695652,8.63652183794466,8.6576175889328,8.67871333992095,8.69980909090908,8.72090484189723,8.74200059288537,8.76309634387351,8.78419209486165,8.8052878458498,8.82638359683794,8.84747934782608
"1853",1853,"Evenes - Evenássi",1853,"18",-10976.2005928854,6.4594861660079,1.854,1.944,1.89,1.8819,1.818,1.8387,1.8117,1.7703,1.7181,1.6695,1.6146,1.6614,1.6767,1.683,1.7082,1.7469,1.6506,1.6209,1.6443,1.8855,2.1429,2.2302,2.2248,1.88220592885375,1.88801946640316,1.89383300395257,1.89964654150198,1.90546007905138,1.91127361660079,1.9170871541502,1.9229006916996,1.92871422924901,1.93452776679842,1.94034130434783,1.94615484189723,1.95196837944664,1.95778191699605,1.96359545454546,1.96940899209486,1.97522252964427,1.98103606719368,1.98684960474308,1.99266314229249,1.9984766798419,2.0042902173913,2.01010375494071,2.01591729249012,2.02173083003953,2.02754436758893,2.03335790513834,2.03917144268775,149142.570343794,252632257.583387,-9.87858053359716,0.00581353754940727,1.74849456521739,1.75430810276679,1.7601216403162,1.76593517786561,1.77174871541502,1.77756225296442,1.78337579051383,1.78918932806324,1.79500286561264,1.80081640316205,1.80662994071146,1.81244347826087,1.81825701581027,1.82407055335968,1.82988409090909,1.8356976284585,1.8415111660079,1.84732470355731,1.85313824110672,1.85895177865613,1.86476531620553,1.87057885375494,1.87639239130435
"1818",1818,"Herøy (Nordland)",1818,"18",-14621.5553359684,7.42885375494071,0.2187,0.2385,0.2295,0.2043,0.2295,0.2448,0.2709,0.2457,0.2394,0.2592,0.2835,0.27,0.279,0.3204,0.3348,0.3312,0.3609,0.378,0.288,0.3159,0.3834,0.3231,0.3312,0.366314229249012,0.373000197628458,0.379686166007906,0.386372134387352,0.3930581027668,0.399744071146246,0.406430039525692,0.413116007905139,0.419801976284585,0.426487944664031,0.433173913043479,0.439859881422925,0.446545849802371,0.453231818181819,0.459917786561265,0.466603754940711,0.473289723320159,0.479975691699605,0.486661660079052,0.493347628458499,0.500033596837945,0.506719565217392,0.513405533596838,0.520091501976284,0.526777470355732,0.533463438735178,0.540149407114624,0.546835375494072,1258762.7988067,64436443.3783843,-13.1593998023717,0.00668596837944673,0.212536956521735,0.219222924901182,0.225908893280629,0.232594861660074,0.239280830039521,0.245966798418968,0.252652766798414,0.259338735177861,0.266024703557308,0.272710671936755,0.279396640316202,0.286082608695649,0.292768577075096,0.299454545454541,0.306140513833988,0.312826482213435,0.319512450592882,0.326198418972329,0.332884387351776,0.339570355731222,0.346256324110669,0.352942292490116,0.359628260869563
"5061",5061,"Rindal",5061,"50",10512.3853754941,-4.88339920948617,0.5913,0.6273,0.6129,0.6183,0.612,0.6156,0.6012,0.7686,0.7362,0.738,0.7434,0.7794,0.6291,0.585,0.5454,0.5454,0.5274,0.6318,0.6192,0.5409,0.5256,0.5634,0.5643,0.569941897233202,0.565546837944665,0.561151778656127,0.55675671936759,0.552361660079052,0.547966600790515,0.543571541501978,0.539176482213439,0.534781422924901,0.530386363636364,0.525991304347826,0.521596245059289,0.517201185770752,0.512806126482214,0.508411067193677,0.504016007905139,0.499620948616602,0.495225889328064,0.490830830039527,0.486435770750988,0.482040711462451,0.477645652173913,0.473250592885376,0.468855533596838,0.464460474308301,0.460065415019764,0.455670355731226,0.451275296442689,173322.819610392,632731908.192105,9.46114683794496,-0.0043950592885377,0.671028260869569,0.66663320158103,0.662238142292493,0.657843083003955,0.653448023715418,0.649052964426881,0.644657905138342,0.640262845849804,0.635867786561267,0.63147272727273,0.627077667984192,0.622682608695653,0.618287549407116,0.613892490118578,0.609497430830041,0.605102371541504,0.600707312252965,0.596312252964427,0.59191719367589,0.587522134387353,0.583127075098815,0.578732015810276,0.574336956521739
"4218",4218,"Iveland",4218,"42",-31109.0296442688,15.6699604743083,0.225,0.2367,0.2322,0.252,0.2511,0.2709,0.2619,0.2826,0.2952,0.3366,0.3483,0.351,0.3753,0.3861,0.4311,0.4608,0.4878,0.477,0.4932,0.5004,0.4707,0.4644,0.4572,0.532170355731225,0.546273320158102,0.560376284584979,0.574479249011856,0.588582213438733,0.602685177865614,0.616788142292491,0.630891106719368,0.644994071146246,0.659097035573123,0.6732,0.687302964426877,0.701405928853754,0.715508893280632,0.729611857707509,0.743714822134386,0.757817786561263,0.771920750988141,0.786023715415018,0.800126679841898,0.814229644268775,0.828332608695653,0.84243557312253,0.856538537549407,0.870641501976284,0.884744466403162,0.898847430830039,0.912950395256916,89971.0791144612,262508831.745828,-27.9981266798423,0.0141029644268777,0.207802173913034,0.221905138339913,0.236008102766789,0.250111067193668,0.264214031620547,0.278316996047423,0.292419960474302,0.306522924901177,0.320625889328056,0.334728853754935,0.348831818181811,0.36293478260869,0.377037747035565,0.391140711462445,0.405243675889324,0.419346640316199,0.433449604743078,0.447552569169954,0.461655533596833,0.475758498023712,0.489861462450587,0.503964426877467,0.518067391304342
"5516",5516,"Gratangen - Rivtták",5414,"54",-6482.60079051383,3.43873517786561,0.3348,0.3708,0.387,0.3564,0.3753,0.3672,0.3483,0.3402,0.3618,0.387,0.3879,0.4302,0.4203,0.4185,0.4095,0.3753,0.3717,0.4338,0.423,0.4212,0.4635,0.4176,0.3555,0.426564426877471,0.429659288537549,0.432754150197629,0.435849011857708,0.438943873517787,0.442038735177866,0.445133596837945,0.448228458498024,0.451323320158103,0.454418181818182,0.457513043478261,0.46060790513834,0.463702766798419,0.466797628458499,0.469892490118577,0.472987351778656,0.476082213438735,0.479177075098814,0.482271936758894,0.485366798418972,0.488461660079052,0.491556521739131,0.49465138339921,0.497746245059289,0.500841106719368,0.503935968379447,0.507030830039526,0.510125691699605,160119.106113909,312600404.709288,-5.83434071146248,0.00309486166007906,0.355382608695651,0.35847747035573,0.361572332015809,0.364667193675889,0.367762055335968,0.370856916996046,0.373951778656125,0.377046640316204,0.380141501976284,0.383236363636363,0.386331225296442,0.38942608695652,0.3925209486166,0.395615810276679,0.398710671936758,0.401805533596837,0.404900395256917,0.407995256916995,0.411090118577074,0.414184980237153,0.417279841897233,0.420374703557312,0.42346956521739
"3437",3437,"Sel",3437,"34",-3829.75988142293,3.86462450592885,3.4074,3.4956,3.4767,3.5874,3.5919,3.5037,3.366,3.6432,3.5181,3.5433,3.5541,3.5559,3.5037,3.7368,3.6873,3.6477,3.5253,3.654,3.546,3.4281,3.5136,3.5892,3.5244,3.58953794466403,3.59301610671937,3.5964942687747,3.59997243083004,3.60345059288538,3.60692875494071,3.61040691699605,3.61388507905138,3.61736324110672,3.62084140316206,3.62431956521739,3.62779772727273,3.63127588932806,3.6347540513834,3.63823221343874,3.64171037549407,3.64518853754941,3.64866669960474,3.65214486166008,3.65562302371542,3.65910118577075,3.66257934782609,3.66605750988142,3.66953567193676,3.6730138339921,3.67649199604743,3.67997015810277,3.6834483201581,175270.096257368,906206605.08484,-3.44678389328039,0.00347816205533585,3.50954021739131,3.51301837944664,3.51649654150198,3.51997470355731,3.52345286561265,3.52693102766798,3.53040918972332,3.53388735177866,3.53736551383399,3.54084367588933,3.54432183794466,3.5478,3.55127816205534,3.55475632411067,3.55823448616601,3.56171264822134,3.56519081027668,3.56866897233201,3.57214713438735,3.57562529644269,3.57910345849802,3.58258162055336,3.58605978260869
"3450",3450,"Etnedal",3450,"34",-12322.2608695652,6.30434782608696,0.2916,0.2853,0.2763,0.2934,0.2952,0.3123,0.3213,0.324,0.2898,0.2574,0.2709,0.2619,0.2862,0.2889,0.3294,0.3357,0.3042,0.2997,0.3357,0.3924,0.4374,0.4383,0.4374,0.388291304347826,0.393965217391305,0.399639130434783,0.40531304347826,0.41098695652174,0.416660869565217,0.422334782608696,0.428008695652174,0.433682608695653,0.43935652173913,0.445030434782609,0.450704347826087,0.456378260869566,0.462052173913043,0.467726086956523,0.4734,0.479073913043479,0.484747826086957,0.490421739130436,0.496095652173913,0.501769565217392,0.50744347826087,0.513117391304349,0.518791304347826,0.524465217391305,0.530139130434783,0.53581304347826,0.54148695652174,129736.942283837,459725330.714408,-11.0900347826089,0.00567391304347837,0.257791304347823,0.263465217391301,0.26913913043478,0.274813043478259,0.280486956521736,0.286160869565215,0.291834782608694,0.297508695652171,0.30318260869565,0.308856521739129,0.314530434782608,0.320204347826085,0.325878260869564,0.331552173913042,0.337226086956521,0.342899999999998,0.348573913043477,0.354247826086956,0.359921739130433,0.365595652173912,0.371269565217391,0.37694347826087,0.382617391304347
"5001",5001,"Trondheim - Tråante",5001,"50",-366962.054347826,202.163043478261,33.5952,33.7023,34.9371,33.5421,34.8966,33.8211,35.4627,35.0118,35.3844,33.8922,34.0587,33.6978,35.802,35.6499,37.8936,38.2104,37.9998,36.801,37.4904,37.3842,37.539,37.4085,35.2872,37.8124043478261,37.9943510869566,38.176297826087,38.3582445652174,38.5401913043479,38.7221380434783,38.9040847826087,39.0860315217392,39.2679782608696,39.4499250000001,39.6318717391305,39.8138184782609,39.9957652173913,40.1777119565218,40.3596586956522,40.5416054347827,40.7235521739131,40.9054989130435,41.0874456521739,41.2693923913044,41.4513391304348,41.6332858695653,41.8152326086957,41.9971793478261,42.1791260869566,42.361072826087,42.5430195652174,42.7249663043479,161043.951227916,528855450.387006,-330.265848913048,0.181946739130437,33.627629347826,33.8095760869564,33.9915228260869,34.1734695652173,34.3554163043477,34.5373630434782,34.7193097826086,34.9012565217391,35.0832032608695,35.2651499999999,35.4470967391304,35.6290434782608,35.8109902173912,35.9929369565217,36.1748836956521,36.3568304347826,36.538777173913,36.7207239130434,36.9026706521739,37.0846173913043,37.2665641304347,37.4485108695652,37.6304576086956
"4632",4632,"Austrheim",4632,"46",-45529.3152173913,23.3369565217391,1.0917,1.0476,1.1106,1.1295,1.1763,1.1061,1.0728,1.044,1.0845,1.1781,1.2546,1.2825,1.3509,1.3806,1.3842,1.332,1.3599,1.4049,1.3878,1.4121,1.4472,1.4715,1.4976,1.51321304347826,1.53421630434783,1.55521956521739,1.57622282608695,1.59722608695652,1.61822934782608,1.63923260869565,1.66023586956522,1.68123913043478,1.70224239130435,1.72324565217391,1.74424891304348,1.76525217391304,1.7862554347826,1.80725869565217,1.82826195652174,1.8492652173913,1.87026847826087,1.89127173913043,1.912275,1.93327826086956,1.95428152173913,1.97528478260869,1.99628804347826,2.01729130434783,2.03829456521739,2.05929782608695,2.08030108695652,462677.612280092,57926270.3860667,-40.9763836956528,0.0210032608695655,1.03013804347825,1.05114130434782,1.07214456521739,1.09314782608695,1.11415108695652,1.13515434782608,1.15615760869564,1.17716086956521,1.19816413043478,1.21916739130435,1.24017065217391,1.26117391304347,1.28217717391304,1.3031804347826,1.32418369565217,1.34518695652174,1.3661902173913,1.38719347826087,1.40819673913043,1.4292,1.45020326086956,1.47120652173913,1.4922097826087
"3205",3205,"Lillestrøm",3030,"30",-424301.583003953,222.306324110672,18.3447,19.2132,18.8739,18.7704,18.6984,19.1529,19.7955,19.5543,19.4319,20.277,20.0709,20.3553,20.448,20.7738,20.9817,21.006,20.8413,22.257,22.2399,21.6414,22.7223,23.3667,22.2417,22.8816996047431,23.0817752964427,23.2818509881423,23.4819266798419,23.6820023715415,23.8820780632411,24.0821537549407,24.2822294466403,24.4823051383399,24.6823808300395,24.8824565217391,25.0825322134388,25.2826079051383,25.4826835968379,25.6827592885375,25.8828349802372,26.0829106719368,26.2829863636364,26.4830620553359,26.6831377470356,26.8832134387352,27.0832891304348,27.2833648221344,27.483440513834,27.6835162055336,27.8835918972332,28.0836675889328,28.2837432806324,151922.744440274,456743317.265998,-381.871424703563,0.200075691699607,18.2799586956521,18.4800343873517,18.6801100790512,18.8801857707509,19.0802614624505,19.2803371541501,19.4804128458497,19.6804885375493,19.8805642292489,20.0806399209485,20.2807156126481,20.4807913043477,20.6808669960473,20.8809426877469,21.0810183794466,21.2810940711462,21.4811697628458,21.6812454545454,21.881321146245,22.0813968379446,22.2814725296442,22.4815482213438,22.6816239130434
