"","kommunenummer","KomNavn","area_t0","area_t1","area_t2","pop_t0","pop_t1","pop_t2","km2_change_2000_2022","km2_change_2022_2050","pop_change_2000_2022","pop_change_2022_2050","bpc_t0","bpc_t1","bpc_t2","AGR_pop_1","AGR_pop_2","AGR_bpc_1","AGR_bpc_2","combined_change_class_1","combined_change_class_2","category_1","category_2","BPC_ratio","BPC_ratio_t_1_2","pop_change_class_norsk","pop_change_class_t_1_2_norsk","bpc_change_class_norsk","bpc_change_class_t_1_2_norsk"
"113",1576,"Aure",1960464.13043479,1960464.13143479,1960464.13243479,3823,3384,3243,0,0,-439,-141,512.807776728954,579.333372173401,604.521779967558,-0.55290678080866,-0.151883163523725,0.555980838885417,0.152114201206421,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.12972813296396,1.04347826140183,"Nedgang","Stabil","Moderat økning","Liten endring"
"114",3419,"Våler (Innlandet)",1702105.43478261,1819164.13043478,1968147.92490119,4063,3597,3502,0.11705869565217,0.14898379446641,-466,-95,418.928238932466,505.744823584871,562.006831782179,-0.55220359390139,-0.0955469349975369,0.859731935329155,0.3774310737231,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","b) Stillstand i utbygd areal","e) Moderat arealvekst",1.20723497865323,1.11124584093319,"Nedgang","Stabil","Moderat økning","Moderat økning"
"115",1836,"Rødøy",661030.434782621,661030.435782621,661030.436782621,1570,1153,982,0,0,-417,-171,421.038493492115,573.313474226037,673.147084300021,-1.39342065840755,-0.571685381116593,1.41311124935872,0.574972419788811,"pop_Nedgang_bpc_Sterk økning","pop_Nedgang_bpc_Moderat økning","c) Nedgang-spredning","b) Stillstand i utbygd areal",1.3616652232221,1.17413442132815,"Nedgang","Nedgang","Sterk økning","Moderat økning"
"116",4010,"Siljan",507824.999999993,704983.695652171,955912.94466403,2269,2349,2674,0.197158695652178,0.250929249011859,80,325,223.810048479503,300.120772946859,357.484272499637,0.157626372151176,0.463878934711381,1.342510345323,0.626620812297229,"pop_Stabil_bpc_Sterk økning","pop_Vekst_bpc_Moderat økning","f) Ekspansjon i utbygd areal","i) Rask vekst i utbygd areal",1.34096201214283,1.19113471883179,"Stabil","Vekst","Sterk økning","Moderat økning"
"117",3415,"Sør-Odal",2058632.60869562,3470576.08695651,5267595.05928853,7349,7978,9034,1.41194347826089,1.79701897233202,629,1056,280.124181343805,435.018311225434,583.085572203734,0.373986244091529,0.444942240628188,2.02085331821997,1.05172728248788,"pop_Stabil_bpc_Sterk økning","pop_Vekst_bpc_Sterk økning","f) Ekspansjon i utbygd areal","h) Proporsjonal vekst",1.55294808587597,1.34037018019126,"Stabil","Vekst","Sterk økning","Sterk økning"
"118",1508,"Ålesund",9969906.52173906,12676284.7826087,16120766.2055336,45776,57690,62151,2.70637826086964,3.4444814229249,11914,4461,217.797678297341,219.73105880757,259.38064078669,1.05701972343284,0.266365050367812,0.0401798332191117,0.594231088888098,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","g) Arealeffektiv vekst","e) Moderat arealvekst",1.00887695647329,1.18044596059515,"Vekst","Stabil","Liten endring","Moderat økning"
"119",4617,"Kvinnherad",6056403.26086957,6078101.08695652,6105716.50197628,13196,13017,11876,0.0216978260869505,0.0276154150197598,-179,-1141,458.957506886145,466.935629327535,514.122305656474,-0.0620605430283194,-0.327094727867883,0.0783660596379798,0.34441237121241,"pop_Stabil_bpc_Liten endring","pop_Nedgang_bpc_Moderat økning","d) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.01738313966258,1.10105606290292,"Stabil","Nedgang","Liten endring","Moderat økning"
"120",1532,"Giske",1564963.04347824,2361697.82608694,3375723.91304349,6344,8597,9747,0.7967347826087,1.01402608695655,2253,1150,246.683960195183,274.711856006391,346.334658155688,1.3909661562687,0.449386153801545,0.490356276191095,0.830871218263685,"pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.1136186389623,1.2607197344538,"Vekst","Vekst","Moderat økning","Moderat økning"
"121",4628,"Vaksdal",1210969.56521739,1230847.82608696,1256147.43083004,4192,3867,3614,0.01987826086957,0.02529960474308,-325,-253,288.876327580484,318.295274395387,347.578149095196,-0.366141399864905,-0.241364747363249,0.441794974200804,0.314816084716729,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.10183924401596,1.09199908718542,"Nedgang","Stabil","Moderat økning","Liten endring"
"122",3122,"Marker",1853129.34782608,2873357.60869566,4171829.94071146,3300,3578,3988,1.02022826086958,1.2984723320158,278,410,561.554347826085,803.062495443169,1046.09577249535,0.36831989410917,0.388201081038853,1.63930970153401,0.948713678728175,"pop_Stabil_bpc_Sterk økning","pop_Vekst_bpc_Moderat økning","f) Ekspansjon i utbygd areal","i) Rask vekst i utbygd areal",1.43007083562263,1.30263308077669,"Stabil","Vekst","Sterk økning","Moderat økning"
"123",5049,"Flatanger",393006.521739128,506836.956521738,651712.055335969,1238,1101,1210,0.11383043478261,0.144875098814231,-137,109,317.452763924982,460.342376495675,538.605004409892,-0.531664889602323,0.337717204831978,1.70362845110534,0.562332193943704,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.45011298942245,1.17000961004282,"Nedgang","Stabil","Sterk økning","Moderat økning"
"124",5053,"Inderøy",1408001.08695652,1697938.04347826,2066948.71541502,6727,6794,7346,0.28993695652174,0.36901067193676,67,552,209.305944248033,249.917286352408,281.370639179828,0.0450582877205452,0.27937551971593,0.809316396677406,0.424264580109757,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.19402861323541,1.12585505103104,"Stabil","Stabil","Moderat økning","Moderat økning"
"125",3434,"Lom",10232051.0869566,10559514.1304347,10976285.2766798,2567,2211,1916,0.327463043478099,0.4167711462451,-356,-295,3985.99574871702,4775.8996519379,5728.75014440491,-0.676307224383377,-0.510141558164179,0.825182423584336,0.651811595320484,"pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.19816978065647,1.19951225149389,"Nedgang","Nedgang","Moderat økning","Moderat økning"
"126",5036,"Frosta",1372294.56521739,1468575,1591113.73517787,2430,2608,2872,0.0962804347826101,0.12253873517787,178,264,564.730273752012,563.103911042945,554.008960716528,0.321845845648872,0.34496867749243,-0.0131084488420474,-0.0581377955664597,"pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.997120107094203,0.983848539944304,"Stabil","Stabil","Liten endring","Liten endring"
"127",3401,"Kongsvinger",4370527.17391302,5174403.26086955,6197518.28063242,17349,17949,18346,0.80387608695653,1.02311501976287,600,397,251.918103286242,288.283651505351,337.813053561126,0.154662821726936,0.0781632601799531,0.614795103714449,0.567848144274929,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.14435464440516,1.17180787671151,"Stabil","Stabil","Moderat økning","Moderat økning"
"128",4630,"Osterøy",1534265.21739131,1554065.2173913,1579265.2173913,7006,8131,8340,0.01979999999999,0.0251999999999999,1125,209,218.993037024166,191.128424227192,189.360337816703,0.679191535120593,0.0906814448720761,-0.616701246325335,-0.0331867457613599,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.872760279616108,0.990749223106722,"Vekst","Stabil","Liten endring","Liten endring"
"129",5035,"Stjørdal",7580514.13043476,8693285.8695652,10109540.8102767,18238,24287,26298,1.11277173913044,1.4162549407115,6049,2011,415.643937407323,357.939880164911,384.422420346669,1.31048482732001,0.284517065482337,-0.677078940505138,0.255242909911813,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.861169496174166,1.07398600058076,"Vekst","Stabil","Liten endring","Liten endring"
"130",1874,"Moskenes",181594.565217391,211275,249050.098814229,1352,982,1128,0.029680434782609,0.037775098814229,-370,146,134.315506817597,215.147657841141,220.789094693465,-1.44289337352655,0.49626348446723,2.16460866219386,0.092483275681321,"pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.60180803347833,1.02622123293803,"Nedgang","Vekst","Sterk økning","Liten endring"
"131",4034,"Tokke",674227.173913032,1007285.86956521,1431178.75494071,2506,2140,2171,0.333058695652178,0.4238928853755,-366,31,269.045161178385,470.694331572528,659.225589562741,-0.71507665232291,0.0513777004730098,2.57500234696575,1.21032620475696,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","c) Nedgang-spredning","f) Ekspansjon i utbygd areal",1.74949933873906,1.40053861995821,"Nedgang","Stabil","Sterk økning","Sterk økning"
"132",4602,"Kinn",8161336.95652174,8552680.4347826,9050753.95256917,17705,17131,16489,0.391343478260859,0.498073517786571,-574,-642,460.962268089339,499.251674437137,548.896473562325,-0.149694200000416,-0.136321982159304,0.363359166033961,0.339143526075203,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","e) Moderat arealvekst","d) Stillstand i utbygd areal",1.08306407920654,1.09943842287792,"Stabil","Stabil","Moderat økning","Liten endring"
"133",3426,"Tolga",570042.391304349,570042.392304349,570042.393304349,1812,1551,1477,0,0,-261,-74,314.592931183416,367.532167830012,385.946102440318,-0.704467473363179,-0.174443672151048,0.709465434558298,0.174748516144851,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.16827853203012,1.05010155905271,"Nedgang","Stabil","Moderat økning","Liten endring"
"134",5057,"Ørland",5656274.99999997,7891698.91304346,10736783.8932806,9733,10371,11228,2.23542391304349,2.84508498023714,638,857,581.14404602897,760.939052458149,956.250792062754,0.289013551037764,0.283963876113091,1.23278515316865,0.819291356289042,"pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","f) Ekspansjon i utbygd areal","e) Moderat arealvekst",1.30938113821821,1.25667198834607,"Stabil","Stabil","Sterk økning","Moderat økning"
"135",3407,"Gjøvik",6440468.47826086,7094279.34782609,7926402.27272727,27013,30267,33447,0.65381086956523,0.83212292490118,3254,3180,238.421074233179,234.389908078967,236.983952902421,0.518337739008068,0.35743759845166,-0.0774805474376139,0.0393163949582442,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.983092240620183,1.01106722061847,"Vekst","Stabil","Liten endring","Liten endring"
"136",4623,"Samnanger",882450.000000002,882450.001000002,882450.002000002,2282,2501,2523,0,0,219,22,386.700262927258,352.838864854059,349.762188664289,0.417406909955398,0.0312835271444767,-0.415671861730837,-0.0312737395685048,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.912435027023583,0.991280223081314,"Vekst","Stabil","Liten endring","Liten endring"
"137",5601,"Alta",6566713.04347823,7968678.26086957,9752997.62845849,16837,21144,23062,1.40196521739134,1.78431936758892,4307,1918,390.016810802294,376.876573064206,422.903374748872,1.04072981655428,0.31058870192413,-0.155661001370488,0.412369279831215,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","g) Arealeffektiv vekst","e) Moderat arealvekst",0.96630853498069,1.12212699057,"Vekst","Stabil","Liten endring","Moderat økning"
"138",1804,"Bodø",5126576.0869565,5750589.13043478,6544787.54940711,42465,52803,56427,0.62401304347828,0.79419841897233,10338,3624,120.724740067267,108.906485056432,115.986806837278,0.995319774309955,0.237351806180297,-0.467193874358207,0.225206322729332,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.902105773810322,1.06501285738106,"Vekst","Stabil","Liten endring","Liten endring"
"139",3427,"Tynset",1970158.69565218,1970158.69665218,1970158.69765218,5473,5581,5708,0,0,108,127,359.977835858246,353.011771483996,345.157445278938,0.0888624576914854,0.080392039263999,-0.0887835601307785,-0.0803274605675974,"pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.980648629775658,0.977750526074416,"Stabil","Stabil","Liten endring","Liten endring"
"140",3318,"Krødsherad",805783.695652172,955320.652173912,1145640.41501976,2254,2189,2334,0.14953695652174,0.190319762845848,-65,145,357.490548204158,436.418753848292,490.84850686365,-0.132918843988949,0.229329398968403,0.910911519949908,0.420644066727482,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.22078403482449,1.12471909727848,"Stabil","Stabil","Moderat økning","Moderat økning"
"141",1577,"Volda",2386066.30434783,2399351.08695652,2416258.99209486,9549,10809,12551,0.0132847826086899,0.0169079051383401,1260,1742,249.876039831169,221.977156717228,192.515257118545,0.564965779975979,0.535073658925378,-0.536693152640744,-0.507277091037872,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.888349106489799,0.867275083461791,"Vekst","Vekst","Liten endring","Liten endring"
"142",3212,"Nesodden",3179954.34782608,4680410.86956521,6590082.80632409,15448,19939,23653,1.50045652173913,1.90967193675888,4491,3714,205.84893499651,234.736489772065,278.615093490216,1.16674520488578,0.611908644127612,0.598698671756726,0.613904111553643,"pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.14033375871508,1.18692706771222,"Vekst","Vekst","Moderat økning","Moderat økning"
"143",5524,"Målselv",7592713.04347825,8045765.2173913,8622377.07509881,7054,6599,7087,0.453052173913051,0.576611857707508,-455,488,1076.36986723536,1219.24006931221,1216.64696981781,-0.302617140345163,0.255124881868896,0.568124217394761,-0.00760357182565397,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.13273337207387,0.997873183830098,"Nedgang","Stabil","Moderat økning","Liten endring"
"144",3334,"Flesberg",938641.304347819,1412236.95652173,2014995.05928854,2491,2720,3275,0.473595652173911,0.60275810276681,229,555,376.8130487145,519.204763427107,615.265666958333,0.400562132493798,0.665368048641635,1.46770826498595,0.608112303112707,"pop_Vekst_bpc_Sterk økning","pop_Vekst_bpc_Moderat økning","h) Proporsjonal vekst","i) Rask vekst i utbygd areal",1.37788424577752,1.18501545112406,"Vekst","Vekst","Sterk økning","Moderat økning"
"145",3224,"Rælingen",2377663.04347824,3428197.82608696,4765242.09486166,14493,19024,25355,1.05053478260872,1.3370442687747,4531,6331,164.055961048661,180.203838629466,187.940922692237,1.2442018810745,1.03126197597567,0.427643849880366,0.150252142195506,"pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Liten endring","i) Rask vekst i utbygd areal","g) Arealeffektiv vekst",1.09842908162304,1.04293517897074,"Vekst","Vekst","Moderat økning","Liten endring"
"146",3101,"Halden",9678717.39130419,13459421.7391303,18271227.2727273,26733,31444,34707,3.78070434782611,4.811805533597,4711,3263,362.051299566236,428.044197275483,526.442137687709,0.740498359199893,0.353241037164143,0.763997048479381,0.741719248798955,"pop_Vekst_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","i) Rask vekst i utbygd areal","e) Moderat arealvekst",1.18227499193709,1.22987799166192,"Vekst","Stabil","Moderat økning","Moderat økning"
"147",1144,"Kvitsøy",277248.913043477,315264.130434782,363647.134387352,523,523.0001,680,0.038015217391305,0.04838300395257,0,157,530.112644442595,602.799484578933,534.775197628459,0,0.94194915663719,0.585777601983706,-0.426723168495902,"pop_Stabil_bpc_Moderat økning","pop_Vekst_bpc_Liten endring","e) Moderat arealvekst","g) Arealeffektiv vekst",1.1371158392435,0.887152712152714,"Stabil","Vekst","Moderat økning","Liten endring"
"148",4036,"Vinje",2588263.04347825,3130102.17391304,3819715.61264822,3869,3755,3962,0.54183913043479,0.68961343873518,-114,207,668.974681695076,833.582469750477,964.087736660328,-0.13585213960331,0.191828982045261,1.00495439199439,0.520814628688737,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.24605981744826,1.15655951467995,"Stabil","Stabil","Moderat økning","Moderat økning"
"149",5610,"Kárásjohka - Karasjok",1994057.60869565,2134281.52173912,2312748.3201581,2901,2584,2321,0.14022391304347,0.17846679841898,-317,-263,687.369048154309,825.96034123031,996.444773872512,-0.524605112253962,-0.382624899139816,0.838383199625459,0.672418358297544,"pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.20162574012918,1.20640752846348,"Nedgang","Nedgang","Moderat økning","Moderat økning"
"150",1835,"Træna",67666.3043478261,82438.0434782608,101238.438735178,466,450,567,0.0147717391304347,0.0188003952569172,-16,117,145.206661690614,183.195652173913,178.551038333647,-0.158683289089345,0.828814812565404,1.06194787341241,-0.0916730613132355,"pop_Stabil_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","f) Ekspansjon i utbygd areal","g) Arealeffektiv vekst",1.26162016288371,0.974646702663793,"Stabil","Vekst","Sterk økning","Liten endring"
"151",1127,"Randaberg",2878620.65217391,3644031.52173914,4618190.81027668,8773,11454,13892,0.76541086956523,0.97415928853754,2681,2438,328.122723375574,318.144885781311,332.435272838805,1.21946737841614,0.691573691294844,-0.140268805558041,0.157045610190876,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.969591141108378,1.04491785880008,"Vekst","Vekst","Liten endring","Liten endring"
"152",4625,"Austevoll",2260115.2173913,2873797.82608695,3654848.41897233,4406,5283,5218,0.61368260869565,0.78105059288538,877,-65,512.963054333023,543.970816976519,700.430896698415,0.82853565025216,-0.0442042679891674,0.267136978556759,0.906945596193576,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","g) Arealeffektiv vekst","e) Moderat arealvekst",1.06044833518042,1.28762587043093,"Vekst","Stabil","Liten endring","Moderat økning"
"153",3201,"Bærum",20033422.8260869,22885229.347826,26514801.284585,101494,128982,148099,2.8518065217391,3.629571936759,27488,19117,197.385291998413,177.429636288986,179.034303301069,1.09537935520587,0.494820603969326,-0.483298791835274,0.0321598522614819,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.898899986380003,1.00904396269781,"Vekst","Vekst","Liten endring","Liten endring"
"154",3439,"Ringebu",1787086.95652174,1924982.60869565,2100486.16600791,4752,4385,4221,0.13789565217391,0.17550355731226,-367,-164,376.070487483531,438.992613157503,497.627615732743,-0.36467868185236,-0.136041518885288,0.705687383882236,0.448751929731572,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","b) Stillstand i utbygd areal","e) Moderat arealvekst",1.16731471298111,1.13356717361028,"Nedgang","Stabil","Moderat økning","Moderat økning"
"155",1114,"Bjerkreim",992455.434782599,1546640.2173913,2251966.30434783,2456,2789,3026,0.554184782608701,0.70532608695653,333,237,404.094232403338,554.550095873539,744.205652461279,0.579623802858609,0.291705014639221,1.44907626233401,1.05611026023227,"pop_Vekst_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","h) Proporsjonal vekst","f) Ekspansjon i utbygd areal",1.3723286585294,1.34199896095769,"Vekst","Stabil","Sterk økning","Sterk økning"
"156",5034,"Meråker",714952.173913046,714952.174913046,714952.175913046,2637,2399,2642,0,0,-238,243,271.123312064105,298.020914928323,270.610210413719,-0.429031217998677,0.34518088984048,0.430879833353526,-0.34399348507238,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.09920800487218,0.908024225342721,"Nedgang","Stabil","Moderat økning","Liten endring"
"157",4026,"Tinn",1289142.39130434,1620361.95652174,2041914.13043478,6560,5512,5157,0.3312195652174,0.42155217391304,-1048,-355,196.51560843054,293.969876001767,395.949996206085,-0.788074053952348,-0.237476572325934,1.84747411463178,1.06928583037824,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","c) Nedgang-spredning","f) Ekspansjon i utbygd areal",1.49591107978415,1.34690670211292,"Nedgang","Stabil","Sterk økning","Sterk økning"
"158",5530,"Senja",3677605.4347826,4245446.73913043,4968153.85375494,15011,14738,14579,0.56784130434783,0.72270711462451,-273,-159,244.994033361042,288.061252485441,340.774665872484,-0.0833928149086893,-0.0387319801673391,0.738803435228919,0.601977198279835,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.17578884895099,1.18299376584745,"Stabil","Stabil","Moderat økning","Moderat økning"
"159",1841,"Fauske - Fuossko",3392941.30434783,3430623.91304348,3478583.59683794,9632,9603,9644,0.0376826086956501,0.0479596837944598,-29,41,352.257195218836,357.245018540402,360.699253093938,-0.0137051467163585,0.0152169100224864,0.0639308624506896,0.0343724930795819,"pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.01415960664329,1.00966909088796,"Stabil","Stabil","Liten endring","Liten endring"
"160",1867,"Bø",144860.869565216,206686.956521738,285374.703557313,3288,2565,2630,0.061826086956522,0.078687747035575,-723,65,44.0574420818783,80.5797101449271,108.507491846887,-1.12238553410084,0.0894162652672836,2.78233357922442,1.06842568267145,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","c) Nedgang-spredning","f) Ekspansjon i utbygd areal",1.82896932588992,1.34658578011425,"Nedgang","Stabil","Sterk økning","Sterk økning"
"161",4215,"Lillesand",6034157.60869558,8900677.17391298,12548974.8023715,8816,11279,13372,2.8665195652174,3.64829762845852,2463,2093,684.455264144235,789.13708430827,938.451600536307,1.12617751855861,0.60978156894107,0.648991258297893,0.62081638865723,"pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.1529418000677,1.18921239312802,"Vekst","Vekst","Moderat økning","Moderat økning"
"162",1520,"Ørsta",2694306.52173913,2694306.52273913,2694306.52373913,10276,10833,10531,0,0,557,-302,262.194095147833,248.71287018731,255.845268610686,0.240224221283381,-0.100926686742675,-0.239648525791414,0.101028652940283,"pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.948583033676172,1.02867723901061,"Stabil","Stabil","Liten endring","Liten endring"
"163",1851,"Lødingen",818197.826086955,912697.826086955,1032970.55335968,2471,1976,2167,0.0945,0.120272727272725,-495,191,331.120123871694,461.891612392184,476.682304273041,-1.01098361572988,0.330076138475444,1.52445319683268,0.112634749160123,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Liten endring","c) Nedgang-spredning","d) Stillstand i utbygd areal",1.39493669847491,1.03202199711801,"Nedgang","Stabil","Sterk økning","Liten endring"
"164",4629,"Modalen",1447796.73913043,1588490.2173913,1767554.64426877,354,378,412,0.14069347826087,0.17906442687747,24,34,4089.82129697862,4202.35507246376,4290.18117540964,0.2986144331387,0.308077707405174,0.123457160447393,0.073898235592007,"pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.02751557276311,1.02089925801876,"Stabil","Stabil","Liten endring","Liten endring"
"165",3451,"Nord-Aurdal",1820973.91304347,2202417.39130434,2687890.90909092,6560,6354,6541,0.38144347826087,0.48547351778658,-206,187,277.587486744431,346.619041753909,410.929660463373,-0.14492246359612,0.103644828210236,1.01461339118716,0.60969304692795,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.24868395841284,1.1855368890989,"Stabil","Stabil","Moderat økning","Moderat økning"
"166",1134,"Suldal",3123303.26086956,3442079.34782608,3847794.36758893,4043,3784,3681,0.31877608695652,0.40571501976285,-259,-103,772.521212186386,909.640419615772,1045.31224330044,-0.30048101065494,-0.0985128613059771,0.745446130354988,0.497740127613011,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","b) Stillstand i utbygd areal","e) Moderat arealvekst",1.17749571826165,1.14914885130322,"Nedgang","Stabil","Moderat økning","Moderat økning"
"167",4646,"Fjaler",619953.260869561,829907.608695649,1097122.23320158,2964,2901,3069,0.209954347826088,0.267214624505931,-63,168,209.161019186761,286.076390450069,357.485250310062,-0.0976077975440193,0.201260366267308,1.43360850912395,0.799015327773511,"pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","f) Ekspansjon i utbygd areal","e) Moderat arealvekst",1.36773281925266,1.24961465623797,"Stabil","Stabil","Sterk økning","Moderat økning"
"168",3324,"Gol",1781139.13043478,1860182.60869565,1960783.39920949,4390,4667,5535,0.0790434782608702,0.10060079051384,277,868,405.726453402,398.582088857007,354.251743307948,0.278510940739429,0.611056160271173,-0.0807205888044504,-0.420206337665818,"pop_Stabil_bpc_Liten endring","pop_Vekst_bpc_Liten endring","d) Stillstand i utbygd areal","g) Arealeffektiv vekst",0.982391178871656,0.888779885528266,"Stabil","Vekst","Liten endring","Liten endring"
"169",1825,"Grane",1049390.21739132,1049390.21839132,1049390.21939132,1652,1461,1416,0,0,-191,-45,635.224102537119,718.268458857851,741.094787705734,-0.556923138888044,-0.111670236252248,0.560042147526651,0.111795081487198,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.13073237616307,1.03177966200017,"Nedgang","Stabil","Moderat økning","Liten endring"
"170",4627,"Askøy",8849044.56521735,10999555.4347826,13736569.2687747,19727,29816,32853,2.15051086956525,2.7370138339921,10089,3037,448.575280844393,368.914523570653,418.122219242526,1.89526784202603,0.347021812688642,-0.884751668419337,0.448175625415592,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","g) Arealeffektiv vekst","e) Moderat arealvekst",0.822413849635701,1.13338508659296,"Vekst","Stabil","Liten endring","Moderat økning"
"171",4222,"Bykle",1869251.08695652,2111096.73913043,2418900.29644269,868,935,1425,0.24184565217391,0.30780355731226,67,490,2153.51507713885,2257.85747500581,1697.47389224048,0.338548214449363,1.51631168481476,0.215299241266909,-1.01366720729139,"pop_Stabil_bpc_Liten endring","pop_Vekst_bpc_Liten endring","d) Stillstand i utbygd areal","g) Arealeffektiv vekst",1.04845213250403,0.75180737093962,"Stabil","Vekst","Liten endring","Liten endring"
"172",4024,"Hjartdal",491204.347826084,606326.086956521,752844.66403162,1687,1562,1632,0.115121739130437,0.146518577075099,-125,70,291.170330661579,388.172910983688,461.301877470355,-0.349319147664306,0.156691222339567,1.31558991893175,0.618338774606597,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.33314719979095,1.18839276110573,"Nedgang","Stabil","Sterk økning","Moderat økning"
