"kommunenummer","KomNavn","area_t0","area_t1","area_t2","pop_t0","pop_t1","pop_t2","km2_change_2000_2022","km2_change_2022_2050","pop_change_2000_2022","pop_change_2022_2050","bpc_t0","bpc_t1","bpc_t2","AGR_pop_1","AGR_pop_2","AGR_bpc_1","AGR_bpc_2","APOP","ABPC","APOP_t_1_2","ABPC_t_1_2","pop_change_class_norsk","pop_change_class_t_1_2_norsk","bpc_change_class_norsk","bpc_change_class_t_1_2_norsk","combined_change_class_1","combined_change_class_2","category_1","category_2","BPC_ratio","BPC_ratio_t_1_2","Kyst","iFylke","SSB_Sentralitet","BefUtvSiste10y","SyssUtvSiste10y","Herfindahlsindeksen_omvendt","SSB_Sentr_Kl","Herfindahlsindeksen","rSkog","rDyrketMark","rUrbant","SHAPE_Length","SHAPE_Area","kommunenavn","arealnoytral","arealnoytral_cat"
4638,"Høyanger",1887798.91304349,1887798.91404349,1887798.91504349,4677,3965,3325,0,0,-712,-640,403.634576233374,476.115741246782,567.759072193531,-0.747875857640523,-0.626728459055825,0.753511188310307,0.630681119006371,-311771.933903933,311771.934903933,-332320.922786954,332320.923786954,"Nedgang","Nedgang","Moderat økning","Moderat økning","pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.17957124904855,1.1924812036392,1,46,547,-6.5,-7.7,0.911128431,6,0.088871569,26.4817918634771,0.901384957136098,0.105054652477606,404375.132120037,1005965896.13027,"Høyanger",1,"1"
5041,"Snåase - Snåsa",361398.913043478,361398.914043478,361398.915043478,2397,2033,1996,0,0,-364,-37,150.771344615552,177.766312859556,181.061580683105,-0.74586551775957,-0.0655761921140918,0.751470489594985,0.0656192325903415,-59524.359067753,59524.360067753,-6637.94265771596,6637.94365771589,"Nedgang","Stabil","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.17904574846658,1.01853707696661,0,50,561,-6.2,-14.4,0.916343986,6,0.083656014,36.0914515977564,1.5751325416407,0.0217701245592617,199993.073988857,2341565766.062,"Snåase - Snåsa",0,"0"
5626,"Gamvik",401761.956521742,401761.957521742,401761.958521742,1288,1057,1366,0,0,-231,309,311.926984877129,380.096459339396,294.115635813867,-0.894412127015354,0.920107394388925,0.902484065253173,-0.911718595288247,-79410.628013121,79410.629013121,103032.677201203,-103032.676201203,"Nedgang","Vekst","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Vekst_bpc_Liten endring","b) Stillstand i utbygd areal","g) Arealeffektiv vekst",1.21854304939061,0.773792095630242,1,56,407,-0.8,5.5,0.748196443,6,0.251803557,1.56808789879149,0.0200036104077321,0.021467289218054,560331.308821756,1422889718.36455,"Gamvik",0,"0"
4615,"Fitjar",1060571.73913042,1939950,3059158.69565218,2992,3117,3193,0.87937826086958,1.11920869565218,125,76,354.469164147868,622.377285851781,958.082898732283,0.186213802388013,0.0860724244532207,2.59176757177073,1.55260033903579,59603.8397929556,819774.421076625,59194.1988144408,1060014.49683774,"Stabil","Stabil","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.75580092375018,1.53939245617079,1,46,603,6.7,-12.4,0.912730104,5,0.087269896,16.4172901080632,2.45220282626766,0.382377389858687,366685.911707677,143362920.238513,"Fitjar",0,"0"
3429,"Folldal",1687001.08695653,1687001.08795653,1687001.08895653,1814,1530,1445,0,0,-284,-85,929.989573845937,1102.61509016767,1167.47480204604,-0.770951967125255,-0.20392897402689,0.776941818049326,0.204345696225694,-287239.952311443,287239.953311443,-96426.3014292588,96426.3024292585,"Nedgang","Stabil","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.18562091573548,1.0588235300394,0,34,492,-8.2,-13.9,0.90009883,6,0.09990117,31.2058070426836,2.38044899653112,0.0415012489526808,192767.381862644,1278155867.8429,"Folldal",0,"0"
4635,"Gulen",1868810.86956518,3447058.69565215,5455737.74703557,2489,2230,2304,1.57824782608697,2.00867905138342,-259,74,750.827990986412,1545.76623123415,2367.94173048419,-0.498206802961965,0.116657840104528,3.33672611013707,1.53487932487653,-283259.729177043,1861507.55526401,142816.374355461,1865862.67702796,"Nedgang","Stabil","Sterk økning","Sterk økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","c) Nedgang-spredning","f) Ekspansjon i utbygd areal",2.05874880770411,1.5318886404923,1,46,483,-3.3,-6.4,0.939153004,6,0.060846996,22.8590858801677,1.14391855543488,0.0182702165020655,1133258.41650239,603048266.067864,"Gulen",1,"1"
3326,"Hemsedal",1502119.56521738,1884463.04347826,2371082.01581028,1958,2611,3475,0.38234347826088,0.48661897233202,653,864,767.170360172309,721.739963032654,682.325759945404,1.31682083280755,1.02616211876032,-0.277088023426142,-0.200362271750598,485268.036299004,-102924.558038124,605587.173578107,-118968.201246087,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.940781866064989,0.945390022575947,0,33,625,18.9,19,0.929864182,5,0.070135818,24.8596568061472,1.89645791031307,0.0995341800374249,152339.430644454,755228716.970652,"Hemsedal",1,"1"
1856,"Røst",142219.565217391,179667.391304347,227328.260869565,666,469,429,0.037447826086956,0.047660869565218,-197,-40,213.542890716803,383.086122184109,529.902705989662,-1.58139393043142,-0.317871748574194,2.69206271430764,1.16543022416042,-56185.2091684027,93633.0352553587,-18057.7564130175,65718.6259782356,"Nedgang","Nedgang","Sterk økning","Sterk økning","pop_Nedgang_bpc_Sterk økning","pop_Nedgang_bpc_Sterk økning","c) Nedgang-spredning","c) Nedgang-spredning",1.79395399630583,1.38324693927439,1,18,366,-17,-16.9,0.779453507,6,0.220546493,0,0,0,236615.379281439,10115293.2494853,"Røst",0,"0"
1149,"Karmøy",14063722.8260869,18288303.2608696,23665041.9960474,36971,42541,43353,4.2245804347827,5.3767387351778,5570,812,380.398767306454,429.898292491234,545.86861338425,0.639922882492594,0.067549905398212,0.557587681416627,0.856611167584376,2257090.7775826,1967489.6572001,394437.212493348,4982301.52268446,"Vekst","Stabil","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","i) Rask vekst i utbygd areal","e) Moderat arealvekst",1.13012535643919,1.26976222729561,1,11,758,4.3,7.2,0.943969107,4,0.056030893,3.28104024637414,3.87591798057435,1.62933326314127,654289.603102952,231543958.540485,"Karmøy",0,"0"
3907,"Sandefjord",21203266.3043477,28354020.6521739,37454980.7312253,53552,64943,73640,7.1507543478262,9.1009600790514,11391,8697,395.937897825435,436.59856569875,508.622769299637,0.88047548028809,0.449860254876144,0.445337710783278,0.546819851875191,4745379.15988354,2405375.18794266,4108885.77182542,4992074.30722598,"Vekst","Vekst","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.10269455916352,1.16496665188448,1,39,861,6.5,7.9,0.952803401,3,0.047196599,50.9041887337506,20.9224843524314,3.06596051998074,313145.858136973,422706547.79141,"Sandefjord",1,"1"
4228,"Sirdal",738215.217391286,1520784.78260869,2516782.41106718,1734,1810,1912,0.782569565217404,0.99599762845849,76,102,425.72965247479,840.212587076624,1316.30879239915,0.195171880675948,0.195988125267998,3.13847239303986,1.61625008940058,46446.5531657252,736123.012051679,108393.114931074,887604.513527416,"Stabil","Stabil","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.97358248877526,1.56663779220331,0,42,575,0.3,1,0.917838525,5,0.082161475,15.0925187224953,0.609928712973209,0.0315258511979823,252052.310316162,1561471219.9205,"Sirdal",0,"0"
1112,"Lund",951857.608695647,1359890.2173913,1879204.44664032,3096,3178,3224,0.408032608695653,0.51931422924902,82,46,307.44754802831,427.90755739185,582.879791141538,0.118893860901825,0.0513373035491815,1.51408739116083,1.10994970089899,29899.4019790525,378133.2067166,23073.3163661973,496240.912882823,"Stabil","Stabil","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.39180670047968,1.36216288091349,0,11,625,1,-5.9,0.783162041,5,0.216837959,37.6453879869732,3.40360929503661,0.23506941893778,123940.408526843,410542779.910504,"Lund",0,"0"
5520,"Bardu",4255346.73913043,4505253.26086956,4823316.10671937,3889,3993,4448,0.24990652173913,0.31806284584981,104,455,1094.2007557548,1128.28781890047,1084.37862111497,0.120030037127972,0.386142648727383,0.139538563624741,-0.141664402630426,115568.139648878,134338.382090252,503135.921614536,-185073.075764726,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.03115247633159,0.961083336139984,0,55,597,0.4,4.2,0.907114395,5,0.092885605,24.8268235764029,0.585082973049939,0.0514074167218341,305358.015672612,2703420207.40831,"Bardu",0,"0"
5014,"Frøya",8444670.65217387,10288085.8695652,12634250.6916996,4115,5265,6980,1.84341521739133,2.3461648221344,1150,1715,2052.16783770932,1954.05239687848,1810.0645690114,1.12648997231384,1.0121153421996,-0.22244017875539,-0.27299401435561,2300801.67078495,-457386.453393623,3220363.24972318,-874198.427588784,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.952189368224208,0.926313220619319,1,50,531,19.6,41.9,0.819103216,6,0.180896784,0.109214874158644,0.139222794853991,0.0219825465558932,2430236.06698681,241697945.857161,"Frøya",0,"0"
1811,"Bindal",435991.304347827,435991.305347827,435991.306347827,1921,1406,1209,0,0,-515,-197,226.960595704231,310.093389294329,360.621427913835,-1.40860809464027,-0.537675117045555,1.42873335880884,0.540581698517295,-136071.615670254,136071.616670254,-65815.1631339614,65815.1641339614,"Nedgang","Nedgang","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Nedgang_bpc_Moderat økning","c) Nedgang-spredning","b) Stillstand i utbygd areal",1.3662873431053,1.16294458496678,1,18,426,-10,-12.8,0.905796467,6,0.094203533,22.6375361937352,0.668487321224884,0.024129156795648,702739.357517822,1265462081.63589,"Bindal",1,"1"
1554,"Averøy",1408852.17391303,1957773.91304348,2656401.58102767,5409,5828,6417,0.54892173913045,0.69862766798419,419,589,260.464443319103,335.92551699442,413.963157398733,0.339710510155555,0.344437650864293,1.16318159629638,0.748816564395516,124470.469613911,424451.269516539,220411.256450397,478216.411533792,"Stabil","Stabil","Sterk økning","Moderat økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","f) Ekspansjon i utbygd areal","e) Moderat arealvekst",1.2897173706849,1.23230637881435,1,15,611,3.9,-0.9,0.926798453,5,0.073201547,13.3356187864244,3.98811564392641,0.108559021826077,435361.342800891,176156727.680149,"Averøy",0,"0"
4217,"Åmli",675342.391304341,1064396.73913043,1559556.81818182,1862,1801,1942,0.389054347826089,0.49516007905139,-61,141,362.697310045296,591.003186635441,803.067362606498,-0.151290497916645,0.269563756039815,2.24414116373275,1.10107913524691,-28484.966483613,417539.314309702,97706.7335609052,397453.345490485,"Stabil","Stabil","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.62946669376079,1.35882069803774,0,42,591,-1.6,10.1,0.907739278,5,0.092260722,77.4862904652397,1.07907305855298,0.0362639306562887,203782.203057915,1133809153.85384,"Åmli",1,"1"
1101,"Eigersund",8718427.173913,10506355.4347826,12781900.4940712,13288,14860,14857,1.7879282608696,2.2755450592886,1572,-3,656.112821637041,707.022573000175,860.328497951888,0.509528553972527,-0.000721085380162023,0.340258637609914,0.703360964639965,1071671.65097995,716256.609889647,-2343.50205990918,2277888.56134851,"Vekst","Stabil","Liten endring","Moderat økning","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","g) Arealeffektiv vekst","e) Moderat arealvekst",1.07759298353004,1.2168331405618,1,11,747,2.6,1.7,0.941421429,4,0.058578571,16.1734871054411,3.16378191654634,0.637873997039095,331357.709431895,434969035.155613,"Eigersund",0,"0"
4032,"Fyresdal",758161.956521736,1042777.17391304,1405014.72332016,1353,1198,1313,0.284615217391304,0.36223754940712,-155,115,560.356213245925,870.431697757129,1070.079758812,-0.551522813559158,0.32789746729085,2.02206598695851,0.740223252685746,-108642.620184046,393257.837575351,111359.876483531,250877.672923589,"Nedgang","Stabil","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.55335423643303,1.22936671719253,0,40,491,-9.3,-7.3,0.939168696,6,0.060831304,64.7724254308526,0.60389681411228,0.0218746582084655,181207.123505391,1283945777.93285,"Fyresdal",0,"0"
4203,"Arendal",12007027.1739129,17683424.9999999,24907931.3241108,39446,45509,48284,5.676397826087,7.2245063241109,6063,2775,304.391501645614,388.569843327691,515.863046228788,0.652013964719633,0.211616929827074,1.1159913439325,1.01716829020535,2096414.72035219,3579983.10573481,1248310.79840623,5976195.52570467,"Vekst","Stabil","Sterk økning","Moderat økning","pop_Vekst_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","h) Proporsjonal vekst","e) Moderat arealvekst",1.27654629392407,1.32759413806014,1,42,805,5.9,-1.2,0.951455406,3,0.048544594,51.2872577774435,4.75545862475245,3.27392143591286,443514.775281296,270860095.59326,"Arendal",0,"0"
3112,"Råde",5202127.17391297,7118872.82608691,9558367.29249013,6217,7633,9594,1.91674565217394,2.43949446640322,1416,1961,836.758432348877,932.644153817229,996.285938345855,0.937060803970535,0.819975499318981,0.494346565001957,0.236030167096968,1253830.22166602,662915.430507918,1893005.90367654,546488.562726678,"Vekst","Vekst","Moderat økning","Liten endring","pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Liten endring","i) Rask vekst i utbygd areal","g) Arealeffektiv vekst",1.11459187952154,1.06823801368201,1,31,836,17.9,31.3,0.937519114,3,0.062480886,34.2880523731587,22.888077552562,1.6555457635654,106634.909905296,118834333.742691,"Råde",1,"1"
5044,"Namsskogan",642091.304347833,642091.305347833,642091.306347833,989,818,920,0,0,-171,102,649.23286587243,784.952696024246,697.925332986775,-0.859160642577106,0.42056523752132,0.866606188957908,-0.418803888391173,-121889.464848014,121889.465848014,75453.0108965087,-75453.0098965085,"Nedgang","Vekst","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Vekst_bpc_Liten endring","b) Stillstand i utbygd areal","g) Arealeffektiv vekst",1.20904645665071,0.88913043616735,0,50,427,-9.8,-6.8,0.878827289,6,0.121172711,35.4951839960484,0.54122711075045,0.0169353985110962,228225.457282225,1416337362.08012,"Namsskogan",0,"0"
4616,"Tysnes",683334.782608686,928682.608695645,1240943.47826087,2843,2883,2993,0.245347826086959,0.312260869565225,40,110,240.356940769851,322.123693616249,414.615261697584,0.0635273791312452,0.133820925449246,1.3398536672161,0.905559159833635,11173.7221269727,234174.103959986,40338.5795153859,271922.290049839,"Stabil","Stabil","Sterk økning","Moderat økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","f) Ekspansjon i utbygd areal","e) Moderat arealvekst",1.34018885655851,1.28713059583727,1,46,578,6.4,16.3,0.906707456,5,0.093292544,39.5788426463273,1.59592107444868,0.0373072458962029,426537.249699428,256655255.74185,"Tysnes",0,"0"
3421,"Trysil",2187371.73913043,2486210.86956521,2866551.58102767,7069,6603,6094,0.29883913043478,0.38034071146246,-466,-509,309.431565869349,376.527467751811,470.38916656181,-0.309497049086505,-0.286087881608554,0.896054585076667,0.798058235507559,-159139.913062097,457979.043496877,-214335.913583412,594676.625045872,"Nedgang","Stabil","Moderat økning","Moderat økning","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","b) Stillstand i utbygd areal","e) Moderat arealvekst",1.21683599633397,1.24928247431836,0,34,604,-1.6,2.7,0.935358128,5,0.064641872,70.7586916135881,0.985602441613588,0.0633625265392781,247688.863264869,3013568118.35073,"Trysil",0,"0"
3440,"Øyer",1802514.13043477,2301407.60869565,2936362.94466403,4859,5082,5436,0.49889347826088,0.63495533596838,223,354,370.964011202875,452.854704583953,540.169783786613,0.20417282887355,0.240784461972954,0.910787568012683,0.631673016975931,91620.6890107067,407272.789250173,175484.807424608,459470.528543772,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.22075104567568,1.19281036128989,0,34,698,1.2,2.9,0.933294671,4,0.066705329,46.2187368190836,4.78184118850858,0.207770296658491,114894.793961636,640518155.745719,"Øyer",0,"0"
5510,"Kvæfjord",590292.391304348,647481.521739128,720267.687747035,3287,2789,3156,0.05718913043478,0.072786166007907,-498,367,179.583934074946,232.155439849096,228.221700807045,-0.744001170279074,0.442484277459787,1.17394844632548,-0.0610157285386825,-101605.897633431,158795.028068211,84462.2810957656,-11676.1150878585,"Nedgang","Vekst","Sterk økning","Liten endring","pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.29274058420064,0.983055581016721,1,55,587,-7,-8.7,0.924095886,5,0.075904114,30.0376272056099,1.80867136056555,0.0983438328439896,333141.303724242,512241730.835046,"Kvæfjord",0,"0"
5032,"Selbu",883848.913043476,1102098.91304347,1379871.64031621,3926,4090,4481,0.218249999999994,0.27777272727274,164,391,225.12707922656,269.461836929944,307.938326337025,0.186190730086122,0.326608155035513,0.820446154201093,0.477826360787459,40472.2157231414,177777.784276853,112828.884886087,164943.842386653,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.19693214097433,1.14279012510809,0,50,643,2.8,1.5,0.931872727,5,0.068127273,50.8187295520067,2.89754138187943,0.0558776845583233,150930.131732059,1235005815.03426,"Selbu",0,"0"
3110,"Hvaler",7910324.99999996,9348857.60869564,11179717.2924901,3494,4741,6101,1.43853260869568,1.83085968379446,1247,1360,2263.97395535202,1971.91681263355,1832.44013972957,1.39694402745638,0.904799530207767,-0.625831580650527,-0.261648468878983,2627648.52209579,-1189115.91340011,2581822.35829574,-750962.674501276,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.870998011250062,0.929268480287613,1,31,723,11.2,4.3,0.904310438,4,0.095689562,11.5886251870857,0.898011545862733,0.215950395552705,522590.275765905,90162745.9084055,"Hvaler",0,"0"
4634,"Masfjorden",774176.086956521,922363.043478262,1110964.62450593,1774,1629,1765,0.148186956521741,0.188601581027668,-145,136,436.401401892064,566.21426855633,629.441713601093,-0.386843254680602,0.286783155385373,1.19071554454768,0.378789474747254,-72148.0884937734,220335.045015514,81286.2131116497,107315.367916018,"Nedgang","Stabil","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.29746207528539,1.11166699349696,1,46,552,-2.5,1.9,0.913830973,6,0.086169027,36.9553699432774,0.945895406096117,0,395130.926766913,559265610.981784,"Masfjorden",0,"0"
3441,"Gausdal",1106080.43478261,1249806.52173913,1432730.63241107,6186,6079,6021,0.14372608695652,0.18292411067194,-107,-58,178.803820689074,205.594097999528,237.955594155634,-0.0792797637768738,-0.0342328902238176,0.636629726739613,0.523437494185863,-20527.781803544,164253.868760064,-12838.5856431696,195762.696315109,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.14983056406295,1.15740479163064,0,34,673,-0.2,0.5,0.894573636,4,0.105426364,52.7775678965705,5.10934810897032,0.138521596776225,171403.745406738,1192420446.75335,"Gausdal",0,"0"
3312,"Lier",9969094.56521735,11645618.4782608,13779376.1857708,21308,27584,34197,1.67652391304345,2.13375770751,6276,6613,467.856887798824,422.187444832541,402.941082135006,1.18033574413279,0.77046012379236,-0.465789349952517,-0.16650067785956,2784350.85119595,-1107826.9381525,2725515.49977863,-591757.792268628,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.90238587021525,0.954412754493046,1,33,887,13.7,18.9,0.932434224,2,0.067565776,70.1515348595213,13.8137356919875,1.78524973985432,95954.1872241831,301939363.052218,"Lier",0,"0"
3316,"Modum",4351783.69565216,6015042.39130435,8131917.09486165,12366,14273,16382,1.66325869565219,2.1168747035573,1907,2109,351.915226884373,421.428038345432,496.393425397488,0.654033471096538,0.493404430639899,0.822723747730669,0.586426262137718,736976.202529574,926282.493122617,967501.67475294,1149373.02880436,"Vekst","Vekst","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.19752714901392,1.17788419428944,0,33,812,8.9,3.7,0.920628711,3,0.079371289,75.1121336323563,9.79042610780295,0.891269043384116,142827.629698007,517831300.99657,"Modum",0,"0"
4213,"Tvedestrand",1876451.08695648,3379314.13043475,5292048.91304345,5967,6115,7077,1.50286304347827,1.9127347826087,148,962,314.471440750206,552.627004159403,747.781392262745,0.111427855662116,0.523168485965098,2.59580088570748,1.08595197239543,62589.6000446576,1440273.44343361,623055.386738089,1289679.39587061,"Stabil","Vekst","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Vekst_bpc_Sterk økning","f) Ekspansjon i utbygd areal","h) Proporsjonal vekst",1.75732016503963,1.35313943516059,1,42,729,2,1.5,0.93284167,4,0.06715833,59.3066221122642,2.37123670597307,0.404845291263696,387004.651290177,215527863.570691,"Tvedestrand",0,"0"
5536,"Lyngen",2656477.17391305,2656477.17491305,2656477.17591305,3225,2729,2499,0,0,-496,-230,823.71385237614,973.425128220246,1063.01607679594,-0.756206753233957,-0.313951103432453,0.761968814578418,0.314939861948615,-443625.623648143,443625.624648143,-233888.455340028,233888.456340028,"Nedgang","Nedgang","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Liten endring","b) Stillstand i utbygd areal","a) Overflødig utbygd areal",1.18175155779187,1.09203681513698,1,55,486,-9.9,-17,0.923925152,6,0.076074848,14.7457353246693,1.17571924316921,0.0461669859883197,296347.166939606,812834669.552201,"Lyngen",0,"0"
1833,"Rana - Raane",5086496.73913042,5515190.21739129,6060800.09881423,25255,26092,24114,0.42869347826087,0.54560988142294,837,-1978,201.405533127318,211.374759213218,251.339474944606,0.148312592745459,-0.281161745201275,0.219842276101767,0.620387362537,172737.630616241,255955.84764463,-455965.271370673,1001575.15279361,"Stabil","Stabil","Liten endring","Moderat økning","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","d) Stillstand i utbygd areal","e) Moderat arealvekst",1.04949827311645,1.1890704258169,1,18,713,0.9,6.6,0.955093725,4,0.044906275,24.8375728225168,0.610477724428481,0.160193190808616,514928.190390064,4456742705.44074,"Rana - Raane",0,"0"
4626,"Øygarden",16415706.5217391,19387780.4347826,23170419.9604743,26961,39032,44821,2.9720739130435,3.7826395256917,12071,5789,608.86860731201,496.715014213532,516.954551671634,1.69599619469145,0.495132309826407,-0.921122539558528,0.14273932310771,6608232.34143938,-3636158.42839588,2935026.56847672,847612.957214983,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.81580000717461,1.04074678010317,1,46,769,14.6,2.2,0.941095993,4,0.058904007,2.65313295487224,0.37065044893438,0.955383484753273,1505058.55378491,316590194.4133,"Øygarden",1,"1"
5522,"Salangen",647755.434782607,736288.04347826,848965.909090909,2346,2087,1977,0.088532608695653,0.112677865612649,-259,-110,276.110586011341,352.797337555467,429.421299489585,-0.530334743175098,-0.193195579151195,1.12028470394341,0.704414802797415,-80845.0188000721,169377.627495725,-42846.0644105976,155523.930023246,"Nedgang","Stabil","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.27773926618292,1.21718973976687,1,55,552,-7.7,-3.2,0.899668481,6,0.100331519,44.096556484393,2.11097476800368,0.111204846997469,198753.325105111,457854168.165232,"Salangen",0,"0"
3314,"Øvre Eiker",6288671.73913039,8862319.56521738,12137871.3438735,15058,20044,25722,2.57364782608699,3.27555177865612,4986,5678,417.629946814344,442.143263082088,471.886764010322,1.30858088692658,0.894753485397093,0.259600965189644,0.232788732721545,2145743.56118338,427904.264903608,2597522.31382347,678029.464832657,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",1.05869626077998,1.06727118427837,0,33,848,15.5,9.2,0.932624764,3,0.0673752359999999,73.7017251948507,12.0216306156406,1.16910412470444,128866.82204543,457337519.46212,"Øvre Eiker",0,"0"
1511,"Vanylven",1175380.43478261,1175380.43578261,1175380.43678261,3584,3045,2585,0,0,-539,-460,327.952130240684,386.003427186407,454.692625447818,-0.73807454359327,-0.583204837963314,0.743562593680114,0.586626072638219,-191561.845989931,191561.846989931,-192498.388216961,192498.389216961,"Nedgang","Nedgang","Moderat økning","Moderat økning","pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.17701149525426,1.17794971086679,1,15,535,-9.7,-7.1,0.919463053,6,0.080536947,18.6066709402593,4.13366694927521,0.0785789615169875,188828.147781147,387047187.247546,"Vanylven",0,"0"
5026,"Holtålen",478232.608695652,478232.609695652,478232.610695652,2239,1953,1952,0,0,-286,-1,213.592053906053,244.870767893319,244.996214495723,-0.619268604849754,-0.00182914006974233,0.623127447001925,0.00182918099600471,-65356.5511845725,65356.5521845725,-244.933474022921,244.934474022854,"Nedgang","Stabil","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.14644137464507,1.00051229717407,0,50,524,-1.6,-6.6,0.934239845,6,0.065760155,28.4321830718101,1.51209510739265,0.0148811984325138,175077.821076587,1209705877.21342,"Holtålen",0,"0"
