"kommunenummer","KomNavn","km2_2000","km2_2001","km2_2002","km2_2003","km2_2004","km2_2005","km2_2006","km2_2007","km2_2008","km2_2009","km2_2010","km2_2011","km2_2012","km2_2013","km2_2014","km2_2015","km2_2016","km2_2017","km2_2018","km2_2019","km2_2020","km2_2021","km2_2022","km2_2023","km2_2024","km2_2025","km2_2026","km2_2027","km2_2028","km2_2029","km2_2030","km2_2031","km2_2032","km2_2033","km2_2034","km2_2035","km2_2036","km2_2037","km2_2038","km2_2039","km2_2040","km2_2041","km2_2042","km2_2043","km2_2044","km2_2045","km2_2046","km2_2047","km2_2048","km2_2049","km2_2050"
4228,"Sirdal",0.8145,0.819,0.864,0.8649,0.8298,0.9261,0.891,1.0116,1.0053,1.0872,1.0818,1.0242,1.0953,1.1151,1.089,1.2492,1.3545,1.4184,1.4157,1.5525,1.4274,1.5291,1.5129,1.55635612648222,1.59192747035572,1.62749881422925,1.66307015810277,1.69864150197629,1.7342128458498,1.76978418972332,1.80535553359684,1.84092687747035,1.87649822134387,1.91206956521739,1.94764090909091,1.98321225296442,2.01878359683794,2.05435494071146,2.08992628458498,2.12549762845849,2.16106897233201,2.19664031620553,2.23221166007905,2.26778300395256,2.30335434782608,2.3389256916996,2.37449703557313,2.41006837944663,2.44563972332016,2.48121106719368,2.51678241106718
1112,"Lund",0.9225,0.9162,1.0242,1.026,0.9954,1.0503,1.0953,1.1097,1.089,1.1142,1.179,1.1538,1.1673,1.1565,1.1709,1.2132,1.2708,1.3554,1.3392,1.3806,1.2609,1.2771,1.3176,1.3784371541502,1.3969840909091,1.41553102766799,1.43407796442688,1.45262490118577,1.47117183794466,1.48971877470356,1.50826571146246,1.52681264822135,1.54535958498024,1.56390652173913,1.58245345849803,1.60100039525692,1.61954733201581,1.63809426877471,1.6566412055336,1.67518814229249,1.69373507905139,1.71228201581028,1.73082895256917,1.74937588932807,1.76792282608696,1.78646976284585,1.80501669960475,1.82356363636364,1.84211057312253,1.86065750988143,1.87920444664032
5520,"Bardu",3.897,4.8411,5.0274,4.1625,3.7548,3.9177,3.8664,4.0959,3.7854,4.7088,5.1615,5.0589,4.068,4.5117,4.5108,4.1976,4.0482,4.7052,4.3947,4.6962,4.8726,4.4208,4.0437,4.51661264822134,4.52797203557312,4.5393314229249,4.55069081027668,4.56205019762846,4.57340958498024,4.58476897233202,4.5961283596838,4.60748774703558,4.61884713438735,4.63020652173913,4.64156590909091,4.65292529644269,4.66428468379447,4.67564407114625,4.68700345849802,4.6983628458498,4.70972223320158,4.72108162055336,4.73244100790514,4.74380039525692,4.7551597826087,4.76651916996048,4.77787855731225,4.78923794466403,4.80059733201581,4.81195671936759,4.82331610671937
5014,"Frøya",8.1063,8.0163,8.6346,9.0423,8.2377,9.5409,9.6984,10.3986,8.973,8.3961,7.9254,8.2539,9.1917,10.7586,10.8099,9.8883,10.0044,9.9666,9.6705,9.8991,9.3528,10.0377,10.6236,10.3718774703557,10.4556690711462,10.5394606719367,10.6232522727273,10.7070438735178,10.7908354743083,10.8746270750988,10.9584186758893,11.0422102766798,11.1260018774703,11.2097934782609,11.2935850790514,11.3773766798419,11.4611682806324,11.5449598814229,11.6287514822134,11.7125430830039,11.7963346837944,11.880126284585,11.9639178853755,12.047709486166,12.1315010869565,12.215292687747,12.2990842885375,12.382875889328,12.4666674901186,12.5504590909091,12.6342506916996
1811,"Bindal",0.3537,0.4887,0.5274,0.4563,0.3942,0.3672,0.4374,0.513,0.4608,0.4284,0.4203,0.4122,0.3654,0.3681,0.3708,0.405,0.4608,0.5103,0.4491,0.4149,0.4059,0.3996,0.4644,0.422000395256917,0.42139209486166,0.420783794466403,0.420175494071146,0.419567193675889,0.418958893280632,0.418350592885375,0.417742292490118,0.417133992094862,0.416525691699605,0.415917391304348,0.415309090909091,0.414700790513834,0.414092490118577,0.41348418972332,0.412875889328063,0.412267588932806,0.411659288537549,0.411050988142292,0.410442687747036,0.409834387351779,0.409226086956522,0.408617786561265,0.408009486166008,0.407401185770751,0.406792885375494,0.406184584980237,0.40557628458498
1554,"Averøy",1.3518,1.4184,1.4472,1.4661,1.4742,1.5228,1.5354,1.5453,1.5552,1.6659,1.7091,1.674,1.7208,1.8999,1.8936,1.854,1.9062,1.9836,1.8081,1.8432,1.7073,1.8144,1.9197,1.98272490118577,2.00767588932807,2.03262687747036,2.05757786561265,2.08252885375494,2.10747984189723,2.13243083003953,2.15738181818182,2.18233280632411,2.2072837944664,2.23223478260869,2.25718577075099,2.28213675889328,2.30708774703558,2.33203873517787,2.35698972332016,2.38194071146245,2.40689169960474,2.43184268774704,2.45679367588933,2.48174466403162,2.50669565217392,2.5316466403162,2.5565976284585,2.58154861660079,2.60649960474308,2.63145059288538,2.65640158102767
4217,"Åmli",0.7137,0.7047,0.7326,0.7605,0.7389,0.7731,0.7569,0.8019,0.7812,0.7695,0.8001,0.8181,0.8397,0.8901,0.9225,0.9783,1.0485,1.0413,1.053,1.0179,1.0161,1.0251,1.0233,1.08208102766798,1.09976531620553,1.11744960474308,1.13513389328063,1.15281818181818,1.17050247035573,1.18818675889328,1.20587104743083,1.22355533596838,1.24123962450593,1.25892391304348,1.27660820158102,1.29429249011857,1.31197677865613,1.32966106719368,1.34734535573122,1.36502964426877,1.38271393280632,1.40039822134387,1.41808250988142,1.43576679841897,1.45345108695652,1.47113537549407,1.48881966403162,1.50650395256917,1.52418824110672,1.54187252964427,1.55955681818182
1101,"Eigersund",8.3574,8.5446,9.2457,9.2367,8.8533,9.1962,9.1944,9.4284,9.4113,9.5976,9.4878,9.2691,9.6219,10.197,10.0584,9.6327,9.6705,10.2321,10.5444,10.5075,10.197,10.242,10.359,10.5876249011858,10.668894367589,10.7501638339921,10.8314333003953,10.9127027667984,10.9939722332016,11.0752416996048,11.1565111660079,11.2377806324111,11.3190500988143,11.4003195652174,11.4815890316206,11.5628584980237,11.6441279644269,11.7253974308301,11.8066668972332,11.8879363636364,11.9692058300395,12.0504752964427,12.1317447628459,12.213014229249,12.2942836956522,12.3755531620554,12.4568226284585,12.5380920948617,12.6193615612648,12.700631027668,12.7819004940712
4032,"Fyresdal",0.7506,0.747,0.7452,0.8244,0.7929,0.8298,0.8145,0.8982,0.8397,0.8775,0.8424,0.8343,0.9198,0.954,1.0053,1.0557,1.0548,1.0197,1.035,0.9765,0.9666,0.9792,0.9477,1.05571422924901,1.06865128458498,1.08158833992095,1.09452539525692,1.10746245059289,1.12039950592885,1.13333656126482,1.14627361660079,1.15921067193676,1.17214772727273,1.18508478260869,1.19802183794466,1.21095889328063,1.2238959486166,1.23683300395257,1.24977005928854,1.26270711462451,1.27564416996047,1.28858122529644,1.30151828063241,1.31445533596838,1.32739239130435,1.34032944664032,1.35326650197628,1.36620355731225,1.37914061264822,1.39207766798419,1.40501472332016
4203,"Arendal",11.7918,11.8566,12.5001,13.311,13.7331,13.5135,13.8402,13.7034,13.6872,14.4531,14.6052,14.0238,14.7114,14.9553,15.2316,15.4719,16.3683,17.1216,17.5833,17.6679,17.2161,16.9992,17.0946,17.941443083004,18.199461166008,18.4574792490119,18.7154973320158,18.9735154150198,19.2315334980238,19.4895515810277,19.7475696640316,20.0055877470356,20.2636058300396,20.5216239130436,20.7796419960474,21.0376600790514,21.2956781620554,21.5536962450594,21.8117143280632,22.0697324110672,22.3277504940712,22.5857685770752,22.843786660079,23.101804743083,23.359822826087,23.617840909091,23.8758589920948,24.1338770750988,24.3918951581028,24.6499132411068,24.9079313241108
3112,"Råde",5.0409,4.9671,5.0625,5.2929,5.6142,5.715,5.9805,5.9634,6.1569,6.2946,6.1992,6.1245,6.2901,6.462,6.435,6.4341,6.5709,6.8805,6.9093,6.9219,6.8706,6.7266,6.7788,7.20599762845852,7.29312243083004,7.38024723320158,7.46737203557313,7.55449683794467,7.64162164031622,7.72874644268776,7.81587124505931,7.90299604743083,7.99012084980237,8.07724565217392,8.16437045454546,8.25149525691701,8.33862005928855,8.4257448616601,8.51286966403162,8.59999446640316,8.68711926877471,8.77424407114625,8.8613688735178,8.94849367588934,9.03561847826089,9.12274328063241,9.20986808300395,9.2969928853755,9.38411768774704,9.47124249011859,9.55836729249013
5044,"Namsskogan",0.5643,0.6012,0.6255,0.6552,0.621,0.6165,0.6165,0.6138,0.5715,0.5418,0.5823,0.5751,0.5355,0.5364,0.522,0.4689,0.4977,0.4914,0.4842,0.4536,0.4986,0.4608,0.4167,0.440491304347826,0.431726086956524,0.422960869565219,0.414195652173913,0.405430434782611,0.396665217391306,0.3879,0.379134782608698,0.370369565217392,0.361604347826087,0.352839130434785,0.344073913043479,0.335308695652174,0.326543478260871,0.317778260869566,0.309013043478264,0.300247826086958,0.291482608695653,0.282717391304351,0.273952173913045,0.26518695652174,0.256421739130437,0.247656521739132,0.238891304347826,0.230126086956524,0.221360869565219,0.212595652173913,0.203830434782611
4616,"Tysnes",0.6795,0.693,0.7029,0.7155,0.7362,0.7713,0.747,0.7434,0.7533,0.7668,0.8037,0.7911,0.8505,0.819,0.8595,0.8667,0.8613,0.8775,0.8847,0.8676,0.864,0.9081,0.9756,0.939834782608694,0.950986956521736,0.962139130434781,0.973291304347826,0.984443478260868,0.995595652173913,1.00674782608695,1.0179,1.02905217391304,1.04020434782609,1.05135652173913,1.06250869565217,1.07366086956522,1.08481304347826,1.0959652173913,1.10711739130435,1.11826956521739,1.12942173913043,1.14057391304348,1.15172608695652,1.16287826086956,1.17403043478261,1.18518260869565,1.19633478260869,1.20748695652174,1.21863913043478,1.22979130434783,1.24094347826087
3421,"Trysil",2.0304,2.268,2.025,2.0763,2.1609,2.3301,2.4219,2.2419,2.3652,2.5119,2.4831,2.3661,2.5371,2.5344,2.4426,2.2743,2.2428,2.3283,2.241,2.4417,2.6361,2.4354,2.3517,2.49979446640316,2.51337806324111,2.52696166007905,2.540545256917,2.55412885375494,2.56771245059289,2.58129604743083,2.59487964426878,2.60846324110672,2.62204683794466,2.63563043478261,2.64921403162055,2.6627976284585,2.67638122529644,2.68996482213439,2.70354841897233,2.71713201581028,2.73071561264822,2.74429920948616,2.75788280632411,2.77146640316205,2.78505,2.79863359683794,2.81221719367589,2.82580079051383,2.83938438735178,2.85296798418972,2.86655158102767
3440,"Øyer",1.9062,1.8891,1.8351,1.7964,1.6974,1.8828,1.9584,1.9908,1.9485,1.971,2.0241,2.0151,2.0934,2.2158,2.2599,2.2131,2.1294,2.2185,2.2176,2.2167,2.2599,2.2851,2.1708,2.32408458498024,2.34676156126482,2.36943853754941,2.39211551383399,2.41479249011857,2.43746946640316,2.46014644268775,2.48282341897234,2.50550039525692,2.5281773715415,2.55085434782609,2.57353132411067,2.59620830039526,2.61888527667984,2.64156225296442,2.66423922924901,2.6869162055336,2.70959318181818,2.73227015810277,2.75494713438735,2.77762411067194,2.80030108695652,2.82297806324111,2.84565503952569,2.86833201581028,2.89100899209486,2.91368596837945,2.93636294466403
5510,"Kvæfjord",0.5067,0.5373,0.6129,0.612,0.5958,0.621,0.6012,0.6003,0.6228,0.6786,0.6435,0.6723,0.6597,0.6246,0.6264,0.6255,0.666,0.6363,0.5976,0.6435,0.6669,0.6273,0.5562,0.650081027667984,0.652680533596838,0.655280039525692,0.657879545454545,0.660479051383399,0.663078557312253,0.665678063241106,0.66827756916996,0.670877075098814,0.673476581027668,0.676076086956522,0.678675592885375,0.681275098814229,0.683874604743083,0.686474110671936,0.68907361660079,0.691673122529644,0.694272628458498,0.696872134387352,0.699471640316205,0.702071146245059,0.704670652173913,0.707270158102766,0.70986966403162,0.712469169960474,0.715068675889328,0.717668181818182,0.720267687747035
5032,"Selbu",0.792,0.8586,0.8766,0.9729,1.0539,1.0143,0.9774,0.9666,0.9306,0.9576,0.8559,0.8217,0.9018,0.9954,1.107,1.1565,1.206,1.0818,1.0935,1.0881,1.1385,1.0854,0.9063,1.11201936758893,1.12193982213439,1.13186027667984,1.1417807312253,1.15170118577075,1.16162164031621,1.17154209486166,1.18146254940711,1.19138300395257,1.20130345849802,1.21122391304348,1.22114436758893,1.23106482213439,1.24098527667984,1.2509057312253,1.26082618577075,1.27074664031621,1.28066709486166,1.29058754940711,1.30050800395257,1.31042845849802,1.32034891304348,1.33026936758893,1.34018982213439,1.35011027667984,1.3600307312253,1.36995118577075,1.37987164031621
3110,"Hvaler",7.9416,7.7292,7.9614,8.2521,8.2674,8.2665,8.3601,8.253,8.3988,8.4726,8.3799,8.514,8.9469,8.9829,9.0063,9.0729,8.8056,9.108,9.0684,9.0657,9.1287,9.2502,9.2484,9.41424545454546,9.47963330039526,9.54502114624505,9.61040899209488,9.67579683794467,9.74118468379447,9.80657252964426,9.87196037549409,9.93734822134388,10.0027360671937,10.0681239130435,10.1335117588933,10.1988996047431,10.2642874505929,10.3296752964427,10.3950631422925,10.4604509881423,10.5258388339921,10.5912266798419,10.6566145256917,10.7220023715415,10.7873902173913,10.8527780632411,10.9181659090909,10.9835537549407,11.0489416007905,11.1143294466403,11.1797172924901
4634,"Masfjorden",0.7983,0.7992,0.8532,0.8181,0.8289,0.7668,0.7614,0.7785,0.8127,0.819,0.8424,0.8433,0.8253,0.8604,0.8451,0.8343,0.8568,0.9009,0.9387,0.9396,0.9414,0.9171,0.9288,0.929098814229248,0.935834584980237,0.942570355731224,0.949306126482212,0.956041897233201,0.962777667984189,0.969513438735178,0.976249209486166,0.982984980237154,0.989720750988142,0.99645652173913,1.00319229249012,1.00992806324111,1.01666383399209,1.02339960474308,1.03013537549407,1.03687114624506,1.04360691699605,1.05034268774703,1.05707845849802,1.06381422924901,1.07055,1.07728577075099,1.08402154150198,1.09075731225296,1.09749308300395,1.10422885375494,1.11096462450593
3441,"Gausdal",1.1439,1.1943,1.0323,1.0764,0.9909,1.1619,1.1853,1.1853,1.0998,1.152,1.2663,1.2933,1.2591,1.1862,1.2213,1.1925,1.1007,1.1934,1.1385,1.1988,1.2825,1.2654,1.2726,1.2563395256917,1.26287252964427,1.26940553359684,1.27593853754941,1.28247154150198,1.28900454545455,1.29553754940712,1.30207055335968,1.30860355731225,1.31513656126482,1.32166956521739,1.32820256916996,1.33473557312253,1.3412685770751,1.34780158102767,1.35433458498024,1.36086758893281,1.36740059288538,1.37393359683795,1.38046660079052,1.38699960474308,1.39353260869565,1.40006561264822,1.40659861660079,1.41313162055336,1.41966462450593,1.4261976284585,1.43273063241107
3312,"Lier",9.9252,10.2906,9.945,10.0278,10.2816,10.1997,10.5408,10.6155,10.98,11.0079,10.719,10.7928,10.5993,10.7397,10.6371,10.8315,10.9215,11.6451,11.5263,11.5353,11.4849,11.7324,11.5902,11.721824110672,11.798029743083,11.8742353754941,11.9504410079052,12.0266466403162,12.1028522727273,12.1790579051383,12.2552635375494,12.3314691699605,12.4076748023715,12.4838804347826,12.5600860671937,12.6362916996047,12.7124973320158,12.7887029644269,12.8649085968379,12.941114229249,13.0173198616601,13.0935254940712,13.1697311264822,13.2459367588933,13.3221423913044,13.3983480237154,13.4745536561265,13.5507592885376,13.6269649209486,13.7031705533597,13.7793761857708
3316,"Modum",4.4928,4.6026,4.6017,4.7205,4.6863,4.6557,4.7187,4.8753,4.9329,4.9365,4.842,4.7763,5.0409,5.4882,5.4828,5.4576,5.4513,5.9274,5.8563,5.4576,5.8005,6.0543,6.3603,6.09064505928853,6.16624772727272,6.24185039525691,6.3174530632411,6.39305573122529,6.46865839920948,6.54426106719368,6.61986373517784,6.69546640316203,6.77106907114623,6.84667173913042,6.92227440711461,6.9978770750988,7.07347974308299,7.14908241106718,7.22468507905138,7.30028774703557,7.37589041501976,7.45149308300395,7.52709575098812,7.60269841897231,7.6783010869565,7.75390375494069,7.82950642292488,7.90510909090908,7.98071175889327,8.05631442687746,8.13191709486165
4213,"Tvedestrand",2.0889,2.1771,2.1627,2.2032,2.2599,2.2923,2.2599,2.2851,2.3355,2.3976,2.3418,2.2626,2.484,2.5362,2.5704,2.4381,2.6235,3.1986,3.4695,3.5073,3.5334,3.4983,3.5154,3.4476260869565,3.51593804347822,3.58424999999997,3.65256195652172,3.72087391304345,3.7891858695652,3.85749782608692,3.92580978260867,3.99412173913042,4.06243369565214,4.13074565217389,4.19905760869561,4.26736956521736,4.33568152173911,4.40399347826084,4.47230543478259,4.54061739130433,4.60892934782606,4.67724130434781,4.74555326086953,4.81386521739128,4.88217717391303,4.95048913043475,5.0188010869565,5.08711304347822,5.15542499999997,5.22373695652172,5.29204891304345
5536,"Lyngen",2.3742,2.727,2.8818,2.5425,2.1798,2.4057,2.5038,2.8089,2.6595,2.7162,2.7108,2.7522,2.1798,2.2248,2.2005,2.0457,1.9611,2.1609,2.2068,2.4174,2.3049,2.1762,2.2743,2.13973399209486,2.1172668972332,2.09479980237154,2.07233270750988,2.04986561264822,2.02739851778656,2.0049314229249,1.98246432806324,1.95999723320158,1.93753013833992,1.91506304347826,1.8925959486166,1.87012885375494,1.84766175889328,1.82519466403162,1.80272756916996,1.7802604743083,1.75779337944664,1.73532628458498,1.71285918972332,1.69039209486166,1.667925,1.64545790513834,1.62299081027668,1.60052371541502,1.57805662055336,1.5555895256917,1.53312243083004
1833,"Rana - Raane",4.608,6.2496,6.5178,5.9013,4.1274,4.5261,5.1381,5.4819,5.5881,5.2938,5.427,5.1471,4.0455,4.14,4.2345,4.3848,4.3173,5.9958,6.3945,6.5529,6.2271,5.967,5.6538,5.53467628458498,5.55416235177865,5.57364841897233,5.59313448616601,5.61262055335968,5.63210662055335,5.65159268774703,5.67107875494071,5.69056482213438,5.71005088932806,5.72953695652174,5.74902302371541,5.76850909090909,5.78799515810276,5.80748122529644,5.82696729249011,5.84645335968379,5.86593942687747,5.88542549407114,5.90491156126482,5.9243976284585,5.94388369565217,5.96336976284584,5.98285583003952,6.0023418972332,6.02182796442687,6.04131403162055,6.06080009881423
4626,"Øygarden",16.4898,16.6788,16.6446,16.5897,16.7094,17.1369,17.046,17.0523,17.5122,17.7975,18.3501,17.9055,17.9307,18.2997,18.6561,18.5508,18.6921,18.5931,18.729,19.0053,18.9135,18.9963,19.4607,19.5228747035574,19.6579689723321,19.7930632411067,19.9281575098814,20.0632517786561,20.1983460474308,20.3334403162056,20.4685345849803,20.603628853755,20.7387231225297,20.8738173913044,21.0089116600791,21.1440059288538,21.2791001976285,21.4141944664032,21.5492887351779,21.6843830039526,21.8194772727273,21.954571541502,22.0896658102767,22.2247600790514,22.3598543478261,22.4949486166008,22.6300428853755,22.7651371541502,22.9002314229249,23.0353256916996,23.1704199604743
5522,"Salangen",0.6444,0.666,0.657,0.6642,0.6903,0.6849,0.666,0.6606,0.639,0.6696,0.6336,0.6795,0.6876,0.7218,0.7119,0.7281,0.7074,0.7164,0.7776,0.7947,0.7623,0.7146,0.639,0.740312252964427,0.744336462450593,0.748360671936757,0.752384881422923,0.75640909090909,0.760433300395256,0.764457509881422,0.768481719367588,0.772505928853754,0.776530138339921,0.780554347826087,0.784578557312253,0.788602766798418,0.792626976284584,0.79665118577075,0.800675395256916,0.804699604743082,0.808723814229248,0.812748023715415,0.816772233201581,0.820796442687747,0.824820652173912,0.828844861660078,0.832869071146244,0.83689328063241,0.840917490118576,0.844941699604742,0.848965909090909
3314,"Øvre Eiker",6.2991,6.606,6.6996,7.0191,7.0074,6.8661,7.1154,7.1262,7.1604,6.849,7.2117,7.0461,7.2261,7.5888,7.749,7.9479,8.2404,8.5896,8.6697,8.4267,8.6634,8.7615,9.3672,8.97930355731227,9.09628754940711,9.21327154150202,9.33025553359686,9.44723952569171,9.56422351778656,9.68120750988147,9.79819150197631,9.91517549407116,10.032159486166,10.1491434782609,10.2661274703558,10.3831114624506,10.5000954545455,10.6170794466403,10.7340634387352,10.8510474308301,10.9680314229249,11.0850154150198,11.2019994071147,11.3189833992095,11.4359673913044,11.5529513833992,11.6699353754941,11.786919367589,11.9039033596838,12.0208873517787,12.1378713438735
1511,"Vanylven",1.0674,1.1304,1.2195,1.2276,1.224,1.1376,1.134,1.0656,1.0539,1.1394,1.296,1.314,1.2114,1.1862,1.1457,1.0953,1.152,1.2456,1.1007,1.1349,1.0998,1.0755,1.0746,1.12968498023715,1.12769822134387,1.12571146245059,1.12372470355731,1.12173794466403,1.11975118577075,1.11776442687747,1.11577766798419,1.11379090909091,1.11180415019763,1.10981739130435,1.10783063241107,1.10584387351779,1.10385711462451,1.10187035573123,1.09988359683794,1.09789683794466,1.09591007905138,1.0939233201581,1.09193656126482,1.08994980237154,1.08796304347826,1.08597628458498,1.0839895256917,1.08200276679842,1.08001600790514,1.07802924901186,1.07604249011858
5026,"Holtålen",0.45,0.4905,0.4635,0.4671,0.4896,0.45,0.4401,0.4167,0.3843,0.3807,0.3924,0.4203,0.4743,0.477,0.4878,0.4788,0.4986,0.3879,0.3474,0.3438,0.3888,0.3537,0.3078,0.368391699604742,0.363616007905138,0.358840316205533,0.354064624505928,0.349288932806323,0.344513241106718,0.339737549407114,0.334961857707509,0.330186166007904,0.325410474308299,0.320634782608696,0.315859090909091,0.311083399209487,0.306307707509882,0.301532015810277,0.296756324110672,0.291980632411067,0.287204940711463,0.282429249011858,0.277653557312253,0.272877865612648,0.268102173913043,0.263326482213439,0.258550790513834,0.253775098814229,0.248999407114624,0.244223715415019,0.239448023715415
3432,"Lesja",7.0821,7.605,7.9461,7.983,7.7652,7.8795,8.0109,8.3484,8.2539,8.3871,8.946,9.0117,8.2629,8.4411,8.1846,8.0352,7.6509,7.9938,7.9542,8.0199,7.7364,7.5213,7.596,8.04331067193676,8.04469090909091,8.04607114624506,8.04745138339921,8.04883162055336,8.05021185770751,8.05159209486166,8.05297233201581,8.05435256916996,8.05573280632411,8.05711304347826,8.05849328063241,8.05987351778656,8.06125375494071,8.06263399209486,8.06401422924901,8.06539446640316,8.06677470355731,8.06815494071146,8.06953517786561,8.07091541501976,8.07229565217391,8.07367588932806,8.07505612648221,8.07643636363636,8.07781660079051,8.07919683794466,8.08057707509881
3338,"Nore og Uvdal",0.7227,0.7209,0.7308,0.7992,0.819,0.7434,0.7416,0.7371,0.8559,0.8055,0.9351,0.8784,0.8388,0.8802,0.8613,0.8343,0.8235,0.7065,0.702,0.7677,0.7623,0.7983,0.8181,0.814841501976284,0.816503656126482,0.81816581027668,0.819827964426878,0.821490118577075,0.823152272727273,0.82481442687747,0.826476581027668,0.828138735177866,0.829800889328063,0.831463043478261,0.833125197628458,0.834787351778656,0.836449505928854,0.838111660079051,0.839773814229249,0.841435968379446,0.843098122529645,0.844760276679842,0.84642243083004,0.848084584980237,0.849746739130435,0.851408893280632,0.85307104743083,0.854733201581028,0.856395355731225,0.858057509881423,0.85971966403162
1517,"Hareid",1.1601,1.1448,1.3104,1.2159,1.152,1.1331,1.1097,1.1637,1.1709,1.1124,1.0719,1.1187,1.0845,1.1754,1.2213,1.1727,1.2276,1.2951,1.2447,1.242,1.1817,1.1916,1.1835,1.20496837944664,1.20725306324111,1.20953774703557,1.21182243083004,1.21410711462451,1.21639179841897,1.21867648221344,1.2209611660079,1.22324584980237,1.22553053359684,1.2278152173913,1.23009990118577,1.23238458498024,1.2346692687747,1.23695395256917,1.23923863636364,1.2415233201581,1.24380800395257,1.24609268774704,1.2483773715415,1.25066205533597,1.25294673913043,1.2552314229249,1.25751610671937,1.25980079051383,1.2620854743083,1.26437015810277,1.26665484189723
5054,"Indre Fosen",3.0474,3.0501,3.0114,3.186,3.2292,3.2643,3.3498,3.3318,3.1842,3.1869,3.1635,3.2085,3.3264,3.4848,3.7485,3.6747,3.8259,3.5487,3.411,3.2931,3.4803,3.3534,3.3147,3.57359407114624,3.59358705533596,3.61358003952569,3.63357302371541,3.65356600790513,3.67355899209486,3.69355197628458,3.71354496047431,3.73353794466403,3.75353092885375,3.77352391304347,3.7935168972332,3.81350988142292,3.83350286561264,3.85349584980236,3.87348883399209,3.89348181818181,3.91347480237154,3.93346778656126,3.95346077075098,3.97345375494071,3.99344673913043,4.01343972332016,4.03343270750987,4.0534256916996,4.07341867588932,4.09341166007905,4.11340464426877
4224,"Åseral",0.5751,0.6264,0.5877,0.6129,0.6057,0.657,0.648,0.6894,0.6768,0.6984,0.7047,0.6849,0.7191,0.7083,0.7236,0.8514,0.9036,0.9054,0.9459,0.9414,0.8937,0.8883,0.8604,0.946735968379449,0.96364476284585,0.980553557312251,0.997462351778659,1.01437114624506,1.03127994071146,1.04818873517787,1.06509752964427,1.08200632411067,1.09891511857708,1.11582391304348,1.13273270750988,1.14964150197629,1.16655029644269,1.18345909090909,1.2003678853755,1.2172766798419,1.2341854743083,1.25109426877471,1.26800306324111,1.28491185770751,1.30182065217392,1.31872944664032,1.33563824110672,1.35254703557313,1.36945583003953,1.38636462450593,1.40327341897234
1837,"Meløy",0.7362,1.206,1.5633,1.2861,0.9963,0.8262,0.7641,0.8622,1.3698,1.5354,1.3653,1.0665,0.7974,0.9342,1.1628,1.2744,0.8874,1.6335,1.8261,1.7316,1.6074,1.0323,1.008,1.38109802371542,1.39665148221344,1.41220494071147,1.42775839920949,1.44331185770752,1.45886531620554,1.47441877470356,1.48997223320159,1.50552569169961,1.52107915019764,1.53663260869566,1.55218606719368,1.56773952569171,1.58329298418972,1.59884644268775,1.61439990118577,1.6299533596838,1.64550681818182,1.66106027667984,1.67661373517787,1.69216719367589,1.70772065217392,1.72327411067194,1.73882756916996,1.75438102766799,1.76993448616601,1.78548794466404,1.80104140316206
5027,"Midtre Gauldal",1.4238,1.4769,1.5066,1.656,1.6254,1.6092,1.6011,1.5885,1.5273,1.5003,1.4868,1.5624,1.5903,1.6353,1.6758,1.7145,1.7442,1.6632,1.7631,1.746,1.827,1.7397,1.5075,1.74037944664032,1.75073389328063,1.76108833992095,1.77144278656127,1.78179723320158,1.7921516798419,1.80250612648221,1.81286057312253,1.82321501976285,1.83356946640316,1.84392391304348,1.85427835968379,1.86463280632411,1.87498725296443,1.88534169960474,1.89569614624506,1.90605059288537,1.91640503952569,1.92675948616601,1.93711393280632,1.94746837944664,1.95782282608696,1.96817727272727,1.97853171936759,1.9888861660079,1.99924061264822,2.00959505928854,2.01994950592885
5046,"Høylandet",0.3006,0.3141,0.3267,0.3168,0.3006,0.3141,0.3285,0.3258,0.3096,0.288,0.2745,0.2736,0.2907,0.2862,0.3132,0.2835,0.2925,0.2781,0.2691,0.279,0.2871,0.2835,0.2772,0.272685770750989,0.270724802371542,0.268763833992095,0.266802865612649,0.264841897233202,0.262880928853755,0.260919960474308,0.258958992094862,0.256998023715415,0.255037055335969,0.253076086956523,0.251115118577076,0.249154150197629,0.247193181818183,0.245232213438736,0.243271245059289,0.241310276679842,0.239349308300396,0.237388339920949,0.235427371541502,0.233466403162056,0.231505434782609,0.229544466403162,0.227583498023716,0.22562252964427,0.223661561264823,0.221700592885376,0.21973962450593
3203,"Asker",19.4418,20.0394,19.6668,20.2104,20.4255,20.4912,20.8809,20.6892,21.6162,22.3524,22.1859,22.7484,22.4892,22.8519,22.7178,23.5413,24.0084,24.9543,24.6906,23.9022,24.3207,24.6339,24.2343,25.3720458498023,25.6273514822135,25.8826571146245,26.1379627470356,26.3932683794466,26.6485740118577,26.9038796442687,27.1591852766799,27.4144909090909,27.669796541502,27.925102173913,28.1804078063241,28.4357134387351,28.6910190711463,28.9463247035573,29.2016303359684,29.4569359683794,29.7122416007905,29.9675472332015,30.2228528656126,30.4781584980237,30.7334641304348,30.9887697628458,31.2440753952569,31.4993810276679,31.754686660079,32.0099922924902,32.2652979249012
